Concelho,Tipo de Serviço,Ano,Mes,Ordens Serviço Realizadas (#)
Macedo de Cavaleiros,Redução de Potência Contratada,2023,6,66
Macedo de Cavaleiros,Redução de Potência Contratada,2023,7,63
Macedo de Cavaleiros,Redução de Potência Contratada,2023,8,57
Macedo de Cavaleiros,Redução de Potência Contratada,2023,9,51
Macedo de Cavaleiros,Redução de Potência Contratada,2023,10,70
Macedo de Cavaleiros,Redução de Potência Contratada,2023,11,61
Macedo de Cavaleiros,Redução de Potência Contratada,2023,12,40
Macedo de Cavaleiros,Redução de Potência Contratada,2024,1,72
Macedo de Cavaleiros,Redução de Potência Contratada,2024,2,43
Macedo de Cavaleiros,Redução de Potência Contratada,2024,3,22
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,3,19
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,4,41
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,5,48
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,6,65
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,7,52
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,8,81
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,9,52
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,10,53
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,11,37
Macedo de Cavaleiros,Reposição de Potência Contratada,2022,12,46
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,1,64
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,2,40
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,3,53
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,4,49
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,5,72
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,6,63
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,7,49
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,8,55
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,9,38
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,10,55
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,11,62
Macedo de Cavaleiros,Reposição de Potência Contratada,2023,12,31
Macedo de Cavaleiros,Reposição de Potência Contratada,2024,1,53
Macedo de Cavaleiros,Reposição de Potência Contratada,2024,2,23
Macedo de Cavaleiros,Reposição de Potência Contratada,2024,3,13
Macedo de Cavaleiros,Servico Alteração Contractual,2022,3,14
Macedo de Cavaleiros,Servico Alteração Contractual,2022,4,24
Macedo de Cavaleiros,Servico Alteração Contractual,2022,5,22
Macedo de Cavaleiros,Servico Alteração Contractual,2022,6,29
Macedo de Cavaleiros,Servico Alteração Contractual,2022,7,27
Macedo de Cavaleiros,Servico Alteração Contractual,2022,8,44
Macedo de Cavaleiros,Servico Alteração Contractual,2022,9,34
Macedo de Cavaleiros,Servico Alteração Contractual,2022,10,37
Macedo de Cavaleiros,Servico Alteração Contractual,2022,11,49
Macedo de Cavaleiros,Servico Alteração Contractual,2022,12,37
Macedo de Cavaleiros,Servico Alteração Contractual,2023,1,35
Macedo de Cavaleiros,Servico Alteração Contractual,2023,2,34
Macedo de Cavaleiros,Servico Alteração Contractual,2023,3,39
Macedo de Cavaleiros,Servico Alteração Contractual,2023,4,30
Macedo de Cavaleiros,Servico Alteração Contractual,2023,5,28
Macedo de Cavaleiros,Servico Alteração Contractual,2023,6,33
Macedo de Cavaleiros,Servico Alteração Contractual,2023,7,41
Macedo de Cavaleiros,Servico Alteração Contractual,2023,8,41
Macedo de Cavaleiros,Servico Alteração Contractual,2023,9,22
Macedo de Cavaleiros,Servico Alteração Contractual,2023,10,38
Macedo de Cavaleiros,Servico Alteração Contractual,2023,11,33
Macedo de Cavaleiros,Servico Alteração Contractual,2023,12,42
Macedo de Cavaleiros,Servico Alteração Contractual,2024,1,43
Macedo de Cavaleiros,Servico Alteração Contractual,2024,2,14
Macedo de Cavaleiros,Servico Alteração Contractual,2024,3,11
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,3,7
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,4,14
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,5,32
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,6,29
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,7,29
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,8,34
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,9,20
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,10,17
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,11,16
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2022,12,17
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,1,28
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,2,20
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,3,31
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,4,39
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,5,35
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,6,32
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,7,27
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,8,17
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,9,17
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,10,17
Macedo de Cavaleiros,Serviço de Corte e Re-Ligação,2023,11,21
