Concelho,Nível de Tensão,Ano,Mês,CPEs_Doméstico,CPEs_Iluminação Pública,CPEs_Não Doméstico,CPEs_Outros
Mértola,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,35.0,0.0
Mértola,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,35.0,0.0
Mértola,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,35.0,0.0
Mértola,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,35.0,0.0
Mêda,Baixa Tensão,2022,3,4029.0,115.0,886.0,13.0
Mêda,Baixa Tensão,2022,4,4027.0,115.0,886.0,14.0
Mêda,Baixa Tensão,2022,5,4017.0,115.0,889.0,14.0
Mêda,Baixa Tensão,2022,6,4022.0,115.0,890.0,12.0
Mêda,Baixa Tensão,2022,7,4023.0,115.0,891.0,12.0
Mêda,Baixa Tensão,2022,8,4024.0,115.0,891.0,14.0
Mêda,Baixa Tensão,2022,9,4015.0,115.0,892.0,12.0
Mêda,Baixa Tensão,2022,10,4014.0,116.0,894.0,12.0
Mêda,Baixa Tensão,2022,11,4013.0,116.0,896.0,11.0
Mêda,Baixa Tensão,2022,12,4014.0,116.0,895.0,13.0
Mêda,Baixa Tensão,2023,1,4014.0,117.0,897.0,11.0
Mêda,Baixa Tensão,2023,2,4011.0,117.0,897.0,11.0
Mêda,Baixa Tensão,2023,3,4011.0,118.0,899.0,10.0
Mêda,Baixa Tensão,2023,4,4011.0,118.0,899.0,10.0
Mêda,Baixa Tensão,2023,5,4011.0,118.0,899.0,10.0
Mêda,Baixa Tensão,2023,6,4011.0,118.0,899.0,14.0
Mêda,Baixa Tensão,2023,7,4012.0,118.0,901.0,10.0
Mêda,Baixa Tensão,2023,8,4011.0,118.0,901.0,11.0
Mêda,Baixa Tensão,2023,9,4017.0,118.0,901.0,10.0
Mêda,Baixa Tensão,2023,10,4016.0,118.0,902.0,10.0
Mêda,Baixa Tensão,2023,11,4012.0,118.0,901.0,10.0
Mêda,Baixa Tensão,2023,12,4014.0,118.0,900.0,10.0
Mêda,Baixa Tensão,2024,1,4019.0,118.0,899.0,10.0
Mêda,Baixa Tensão,2024,2,4020.0,118.0,900.0,9.0
Mêda,Baixa Tensão,2024,3,4019.0,118.0,900.0,9.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,16.0,0.0
Mêda,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,16.0,0.0
Nazaré,Baixa Tensão,2022,3,12367.0,101.0,2505.0,94.0
Nazaré,Baixa Tensão,2022,4,12371.0,101.0,2500.0,95.0
Nazaré,Baixa Tensão,2022,5,12369.0,101.0,2504.0,97.0
Nazaré,Baixa Tensão,2022,6,12393.0,101.0,2512.0,97.0
Nazaré,Baixa Tensão,2022,7,12400.0,101.0,2515.0,99.0
Nazaré,Baixa Tensão,2022,8,12413.0,101.0,2533.0,99.0
Nazaré,Baixa Tensão,2022,9,12410.0,101.0,2543.0,89.0
Nazaré,Baixa Tensão,2022,10,12409.0,101.0,2546.0,89.0
Nazaré,Baixa Tensão,2022,11,12403.0,101.0,2548.0,95.0
Nazaré,Baixa Tensão,2022,12,12420.0,101.0,2553.0,93.0
Nazaré,Baixa Tensão,2023,1,12423.0,101.0,2553.0,88.0
Nazaré,Baixa Tensão,2023,2,12424.0,101.0,2555.0,91.0
Nazaré,Baixa Tensão,2023,3,12433.0,101.0,2554.0,92.0
Nazaré,Baixa Tensão,2023,4,12433.0,101.0,2554.0,92.0
Nazaré,Baixa Tensão,2023,5,12433.0,101.0,2554.0,92.0
Nazaré,Baixa Tensão,2023,6,12508.0,101.0,2578.0,93.0
Nazaré,Baixa Tensão,2023,7,12525.0,101.0,2574.0,91.0
Nazaré,Baixa Tensão,2023,8,12536.0,101.0,2576.0,111.0
Nazaré,Baixa Tensão,2023,9,12545.0,101.0,2577.0,86.0
Nazaré,Baixa Tensão,2023,10,12546.0,101.0,2573.0,89.0
Nazaré,Baixa Tensão,2023,11,12541.0,101.0,2576.0,91.0
Nazaré,Baixa Tensão,2023,12,12547.0,101.0,2577.0,96.0
Nazaré,Baixa Tensão,2024,1,12537.0,101.0,2582.0,90.0
Nazaré,Baixa Tensão,2024,2,12542.0,101.0,2579.0,88.0
Nazaré,Baixa Tensão,2024,3,12538.0,101.0,2586.0,86.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,36.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,36.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,36.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,36.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,36.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,35.0,0.0
Nazaré,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,35.0,0.0
Nelas,Baixa Tensão,2022,3,7198.0,113.0,2034.0,64.0
Nelas,Baixa Tensão,2022,4,7199.0,113.0,2033.0,66.0
Nelas,Baixa Tensão,2022,5,7201.0,113.0,2033.0,69.0
Nelas,Baixa Tensão,2022,6,7211.0,113.0,2031.0,70.0
Nelas,Baixa Tensão,2022,7,7207.0,113.0,2031.0,70.0
Nelas,Baixa Tensão,2022,8,7222.0,113.0,2032.0,74.0
Nelas,Baixa Tensão,2022,9,7215.0,113.0,2036.0,72.0
Nelas,Baixa Tensão,2022,10,7220.0,113.0,2040.0,73.0
Nelas,Baixa Tensão,2022,11,7221.0,113.0,2040.0,72.0
Nelas,Baixa Tensão,2022,12,7221.0,113.0,2039.0,78.0
Nelas,Baixa Tensão,2023,1,7229.0,113.0,2036.0,72.0
Nelas,Baixa Tensão,2023,2,7239.0,113.0,2038.0,71.0
Nelas,Baixa Tensão,2023,3,7243.0,113.0,2038.0,70.0
Nelas,Baixa Tensão,2023,4,7243.0,113.0,2038.0,70.0
Nelas,Baixa Tensão,2023,5,7243.0,113.0,2038.0,70.0
Nelas,Baixa Tensão,2023,6,7251.0,113.0,2043.0,69.0
Nelas,Baixa Tensão,2023,7,7249.0,113.0,2045.0,69.0
Nelas,Baixa Tensão,2023,8,7253.0,113.0,2046.0,69.0
Nelas,Baixa Tensão,2023,9,7259.0,113.0,2048.0,69.0
Nelas,Baixa Tensão,2023,10,7257.0,113.0,2052.0,69.0
Nelas,Baixa Tensão,2023,11,7265.0,113.0,2050.0,66.0
Nelas,Baixa Tensão,2023,12,7259.0,113.0,2052.0,70.0
Nelas,Baixa Tensão,2024,1,7266.0,113.0,2060.0,65.0
Nelas,Baixa Tensão,2024,2,7263.0,114.0,2058.0,64.0
Nelas,Baixa Tensão,2024,3,7266.0,114.0,2062.0,64.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,47.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,48.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,48.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,48.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,48.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,48.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,48.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,48.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,48.0,0.0
Nelas,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,48.0,0.0
Nisa,Baixa Tensão,2022,3,5455.0,54.0,1306.0,5.0
Nisa,Baixa Tensão,2022,4,5454.0,54.0,1306.0,5.0
Nisa,Baixa Tensão,2022,5,5447.0,54.0,1306.0,6.0
Nisa,Baixa Tensão,2022,6,5446.0,54.0,1307.0,6.0
Nisa,Baixa Tensão,2022,7,5450.0,54.0,1308.0,6.0
Nisa,Baixa Tensão,2022,8,5454.0,54.0,1311.0,6.0
Nisa,Baixa Tensão,2022,9,5447.0,54.0,1307.0,7.0
Nisa,Baixa Tensão,2022,10,5451.0,54.0,1306.0,7.0
Nisa,Baixa Tensão,2022,11,5455.0,55.0,1308.0,7.0
Nisa,Baixa Tensão,2022,12,5452.0,55.0,1311.0,8.0
Nisa,Baixa Tensão,2023,1,5455.0,55.0,1311.0,7.0
Nisa,Baixa Tensão,2023,2,5464.0,55.0,1310.0,7.0
Nisa,Baixa Tensão,2023,3,5465.0,54.0,1320.0,8.0
Nisa,Baixa Tensão,2023,4,5465.0,54.0,1320.0,8.0
Nisa,Baixa Tensão,2023,5,5465.0,54.0,1320.0,8.0
Nisa,Baixa Tensão,2023,6,5465.0,54.0,1325.0,9.0
Nisa,Baixa Tensão,2023,7,5474.0,54.0,1326.0,10.0
Nisa,Baixa Tensão,2023,8,5476.0,54.0,1328.0,9.0
Nisa,Baixa Tensão,2023,9,5473.0,54.0,1333.0,8.0
Nisa,Baixa Tensão,2023,10,5473.0,54.0,1336.0,9.0
Nisa,Baixa Tensão,2023,11,5469.0,54.0,1335.0,10.0
Nisa,Baixa Tensão,2023,12,5461.0,54.0,1329.0,10.0
Nisa,Baixa Tensão,2024,1,5465.0,54.0,1332.0,9.0
Nisa,Baixa Tensão,2024,2,5467.0,54.0,1333.0,9.0
Nisa,Baixa Tensão,2024,3,5464.0,54.0,1329.0,10.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,27.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,27.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,27.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,29.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,28.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,29.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,29.0,0.0
Nisa,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,29.0,0.0
Odemira,Baixa Tensão,2022,3,15847.0,387.0,3722.0,80.0
Odemira,Baixa Tensão,2022,4,15843.0,387.0,3734.0,96.0
Odemira,Baixa Tensão,2022,5,15838.0,387.0,3740.0,88.0
Odemira,Baixa Tensão,2022,6,15862.0,387.0,3745.0,98.0
Odemira,Baixa Tensão,2022,7,15884.0,387.0,3751.0,103.0
Odemira,Baixa Tensão,2022,8,15884.0,387.0,3762.0,103.0
Odemira,Baixa Tensão,2022,9,15884.0,387.0,3763.0,100.0
Odemira,Baixa Tensão,2022,10,15892.0,387.0,3763.0,91.0
Odemira,Baixa Tensão,2022,11,15893.0,387.0,3766.0,91.0
Odemira,Baixa Tensão,2022,12,15886.0,387.0,3767.0,124.0
Odemira,Baixa Tensão,2023,1,15895.0,387.0,3770.0,94.0
Odemira,Baixa Tensão,2023,2,15897.0,387.0,3779.0,96.0
Odemira,Baixa Tensão,2023,3,15905.0,387.0,3783.0,91.0
Odemira,Baixa Tensão,2023,4,15904.0,387.0,3783.0,91.0
Odemira,Baixa Tensão,2023,5,15904.0,387.0,3783.0,91.0
Odemira,Baixa Tensão,2023,6,15908.0,387.0,3789.0,97.0
Odemira,Baixa Tensão,2023,7,15921.0,387.0,3800.0,99.0
Odemira,Baixa Tensão,2023,8,15922.0,387.0,3801.0,103.0
Odemira,Baixa Tensão,2023,9,15922.0,387.0,3800.0,93.0
Odemira,Baixa Tensão,2023,10,15938.0,387.0,3809.0,87.0
Odemira,Baixa Tensão,2023,11,15943.0,387.0,3810.0,95.0
Odemira,Baixa Tensão,2023,12,15932.0,387.0,3808.0,115.0
Odemira,Baixa Tensão,2024,1,15938.0,387.0,3809.0,81.0
Odemira,Baixa Tensão,2024,2,15946.0,388.0,3800.0,79.0
Odemira,Baixa Tensão,2024,3,15943.0,388.0,3804.0,80.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,106.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,106.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,107.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,107.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,107.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,107.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,107.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,107.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,107.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,107.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,108.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,109.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,109.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,109.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,109.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,110.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,110.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,110.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,110.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,110.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,110.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,110.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,110.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,111.0,0.0
Odemira,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,111.0,0.0
Odivelas,Baixa Tensão,2022,3,66837.0,327.0,13340.0,236.0
Odivelas,Baixa Tensão,2022,4,66838.0,327.0,13327.0,238.0
Odivelas,Baixa Tensão,2022,5,66864.0,327.0,13322.0,236.0
Odivelas,Baixa Tensão,2022,6,66958.0,327.0,13339.0,237.0
Odivelas,Baixa Tensão,2022,7,67046.0,327.0,13369.0,240.0
Odivelas,Baixa Tensão,2022,8,67143.0,327.0,13408.0,241.0
Odivelas,Baixa Tensão,2022,9,67156.0,327.0,13431.0,234.0
Odivelas,Baixa Tensão,2022,10,67228.0,327.0,13467.0,235.0
Odivelas,Baixa Tensão,2022,11,67292.0,327.0,13486.0,239.0
Odivelas,Baixa Tensão,2022,12,67358.0,327.0,13493.0,234.0
Odivelas,Baixa Tensão,2023,1,67385.0,327.0,13506.0,234.0
Odivelas,Baixa Tensão,2023,2,67439.0,327.0,13518.0,231.0
Odivelas,Baixa Tensão,2023,3,67501.0,328.0,13506.0,231.0
Odivelas,Baixa Tensão,2023,4,67501.0,328.0,13505.0,231.0
Odivelas,Baixa Tensão,2023,5,67501.0,328.0,13505.0,231.0
Odivelas,Baixa Tensão,2023,6,67704.0,328.0,13558.0,238.0
Odivelas,Baixa Tensão,2023,7,67730.0,328.0,13563.0,233.0
Odivelas,Baixa Tensão,2023,8,67807.0,328.0,13573.0,231.0
Odivelas,Baixa Tensão,2023,9,67847.0,328.0,13598.0,228.0
Odivelas,Baixa Tensão,2023,10,67950.0,328.0,13623.0,225.0
Odivelas,Baixa Tensão,2023,11,67989.0,328.0,13644.0,224.0
Odivelas,Baixa Tensão,2023,12,68014.0,328.0,13640.0,224.0
Odivelas,Baixa Tensão,2024,1,68054.0,330.0,13641.0,220.0
Odivelas,Baixa Tensão,2024,2,68051.0,330.0,13646.0,217.0
Odivelas,Baixa Tensão,2024,3,68063.0,330.0,13653.0,220.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,73.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,71.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,71.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,72.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,72.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,72.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,72.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,72.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,72.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2022,12,0.0,0.0,72.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,1,0.0,0.0,73.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,2,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,3,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,4,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,5,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,6,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,7,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,8,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,9,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,10,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,11,0.0,0.0,74.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2023,12,0.0,0.0,75.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2024,1,0.0,0.0,76.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2024,2,0.0,0.0,76.0,0.0
Odivelas,"Muito Alta, Alta e Média Tensões",2024,3,0.0,0.0,76.0,0.0
Oeiras,Baixa Tensão,2022,3,84027.0,445.0,17197.0,414.0
Oeiras,Baixa Tensão,2022,4,84026.0,445.0,17214.0,412.0
Oeiras,Baixa Tensão,2022,5,84057.0,445.0,17215.0,439.0
Oeiras,Baixa Tensão,2022,6,84107.0,445.0,17239.0,423.0
Oeiras,Baixa Tensão,2022,7,84118.0,447.0,17255.0,413.0
Oeiras,Baixa Tensão,2022,8,84177.0,448.0,17277.0,426.0
Oeiras,Baixa Tensão,2022,9,84154.0,448.0,17304.0,408.0
Oeiras,Baixa Tensão,2022,10,84243.0,448.0,17306.0,417.0
Oeiras,Baixa Tensão,2022,11,84311.0,448.0,17321.0,448.0
Oeiras,Baixa Tensão,2022,12,84349.0,451.0,17332.0,443.0
Oeiras,Baixa Tensão,2023,1,84373.0,451.0,17341.0,404.0
Oeiras,Baixa Tensão,2023,2,84429.0,451.0,17337.0,406.0
Oeiras,Baixa Tensão,2023,3,84431.0,451.0,17346.0,404.0
Oeiras,Baixa Tensão,2023,4,84432.0,451.0,17345.0,404.0
Oeiras,Baixa Tensão,2023,5,84432.0,451.0,17345.0,404.0
Oeiras,Baixa Tensão,2023,6,84484.0,451.0,17408.0,417.0
Oeiras,Baixa Tensão,2023,7,84562.0,451.0,17437.0,418.0
Oeiras,Baixa Tensão,2023,8,84602.0,451.0,17448.0,417.0
Oeiras,Baixa Tensão,2023,9,84621.0,451.0,17473.0,409.0
Oeiras,Baixa Tensão,2023,10,84643.0,451.0,17483.0,436.0
Oeiras,Baixa Tensão,2023,11,84691.0,451.0,17497.0,444.0
Oeiras,Baixa Tensão,2023,12,84697.0,451.0,17501.0,441.0
Oeiras,Baixa Tensão,2024,1,84723.0,451.0,17502.0,398.0
Oeiras,Baixa Tensão,2024,2,84687.0,451.0,17518.0,396.0
Oeiras,Baixa Tensão,2024,3,84689.0,451.0,17515.0,399.0
Oeiras,"Muito Alta, Alta e Média Tensões",2022,3,0.0,0.0,286.0,4.0
Oeiras,"Muito Alta, Alta e Média Tensões",2022,4,0.0,0.0,287.0,4.0
Oeiras,"Muito Alta, Alta e Média Tensões",2022,5,0.0,0.0,287.0,4.0
Oeiras,"Muito Alta, Alta e Média Tensões",2022,6,0.0,0.0,286.0,8.0
Oeiras,"Muito Alta, Alta e Média Tensões",2022,7,0.0,0.0,286.0,8.0
Oeiras,"Muito Alta, Alta e Média Tensões",2022,8,0.0,0.0,291.0,8.0
Oeiras,"Muito Alta, Alta e Média Tensões",2022,9,0.0,0.0,291.0,0.0
Oeiras,"Muito Alta, Alta e Média Tensões",2022,10,0.0,0.0,292.0,0.0
Oeiras,"Muito Alta, Alta e Média Tensões",2022,11,0.0,0.0,293.0,0.0
