Concelho,Tipo de Instalação,Nível de Tensão,Ano,Mês,CPEs (#)
Mangualde,Não Doméstico,Baixa Tensão Especial,2022,5,45
Mangualde,Não Doméstico,Baixa Tensão Especial,2022,6,45
Mangualde,Não Doméstico,Baixa Tensão Especial,2022,7,45
Mangualde,Não Doméstico,Baixa Tensão Especial,2022,8,45
Mangualde,Não Doméstico,Baixa Tensão Especial,2022,9,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2022,10,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2022,11,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2022,12,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,1,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,2,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,3,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,4,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,5,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,6,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,7,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,8,45
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,9,45
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,10,45
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,11,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2023,12,45
Mangualde,Não Doméstico,Baixa Tensão Especial,2024,1,45
Mangualde,Não Doméstico,Baixa Tensão Especial,2024,2,44
Mangualde,Não Doméstico,Baixa Tensão Especial,2024,3,44
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,3,2605
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,4,2605
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,5,2605
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,6,2609
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,7,2614
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,8,2617
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,9,2619
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,10,2621
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,11,2624
Mangualde,Não Doméstico,Baixa Tensão Normal,2022,12,2629
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,1,2634
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,2,2637
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,3,2643
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,4,2642
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,5,2642
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,6,2657
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,7,2656
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,8,2656
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,9,2653
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,10,2657
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,11,2661
Mangualde,Não Doméstico,Baixa Tensão Normal,2023,12,2665
Mangualde,Não Doméstico,Baixa Tensão Normal,2024,1,2667
Mangualde,Não Doméstico,Baixa Tensão Normal,2024,2,2666
Mangualde,Não Doméstico,Baixa Tensão Normal,2024,3,2666
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,3,66
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,4,66
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,5,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,6,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,7,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,8,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,9,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,10,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,11,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,12,66
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,1,66
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,2,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,3,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,4,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,5,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,6,67
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,7,68
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,8,69
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,9,69
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,10,69
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,11,69
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,12,69
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,1,69
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,2,68
Mangualde,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,3,68
Mangualde,Outros,Baixa Tensão Especial,2022,3,2
Mangualde,Outros,Baixa Tensão Especial,2022,4,2
Mangualde,Outros,Baixa Tensão Especial,2022,5,2
Mangualde,Outros,Baixa Tensão Especial,2022,6,2
Mangualde,Outros,Baixa Tensão Especial,2022,7,2
Mangualde,Outros,Baixa Tensão Especial,2022,8,2
Mangualde,Outros,Baixa Tensão Especial,2022,9,2
Mangualde,Outros,Baixa Tensão Especial,2022,10,2
Mangualde,Outros,Baixa Tensão Especial,2022,11,2
Mangualde,Outros,Baixa Tensão Especial,2022,12,2
Mangualde,Outros,Baixa Tensão Especial,2023,1,2
Mangualde,Outros,Baixa Tensão Especial,2023,2,2
Mangualde,Outros,Baixa Tensão Especial,2023,3,2
Mangualde,Outros,Baixa Tensão Especial,2023,4,2
Mangualde,Outros,Baixa Tensão Especial,2023,5,2
Mangualde,Outros,Baixa Tensão Especial,2023,6,2
Mangualde,Outros,Baixa Tensão Especial,2023,7,2
Mangualde,Outros,Baixa Tensão Especial,2023,8,2
Mangualde,Outros,Baixa Tensão Especial,2023,9,2
Mangualde,Outros,Baixa Tensão Especial,2023,10,2
Mangualde,Outros,Baixa Tensão Especial,2023,11,2
Mangualde,Outros,Baixa Tensão Especial,2023,12,2
Mangualde,Outros,Baixa Tensão Especial,2024,1,2
Mangualde,Outros,Baixa Tensão Especial,2024,2,2
Mangualde,Outros,Baixa Tensão Especial,2024,3,2
Mangualde,Outros,Baixa Tensão Normal,2022,3,88
Mangualde,Outros,Baixa Tensão Normal,2022,4,87
Mangualde,Outros,Baixa Tensão Normal,2022,5,84
Mangualde,Outros,Baixa Tensão Normal,2022,6,83
Mangualde,Outros,Baixa Tensão Normal,2022,7,83
Mangualde,Outros,Baixa Tensão Normal,2022,8,86
Mangualde,Outros,Baixa Tensão Normal,2022,9,83
Mangualde,Outros,Baixa Tensão Normal,2022,10,86
Mangualde,Outros,Baixa Tensão Normal,2022,11,85
Mangualde,Outros,Baixa Tensão Normal,2022,12,90
Mangualde,Outros,Baixa Tensão Normal,2023,1,82
Mangualde,Outros,Baixa Tensão Normal,2023,2,85
Mangualde,Outros,Baixa Tensão Normal,2023,3,83
Mangualde,Outros,Baixa Tensão Normal,2023,4,83
Mangualde,Outros,Baixa Tensão Normal,2023,5,83
Mangualde,Outros,Baixa Tensão Normal,2023,6,78
Mangualde,Outros,Baixa Tensão Normal,2023,7,75
Mangualde,Outros,Baixa Tensão Normal,2023,8,72
Mangualde,Outros,Baixa Tensão Normal,2023,9,70
Mangualde,Outros,Baixa Tensão Normal,2023,10,88
Mangualde,Outros,Baixa Tensão Normal,2023,11,77
Mangualde,Outros,Baixa Tensão Normal,2023,12,77
Mangualde,Outros,Baixa Tensão Normal,2024,1,66
Mangualde,Outros,Baixa Tensão Normal,2024,2,60
Mangualde,Outros,Baixa Tensão Normal,2024,3,59
Manteigas,Doméstico,Baixa Tensão Normal,2022,3,2305
Manteigas,Doméstico,Baixa Tensão Normal,2022,4,2307
Manteigas,Doméstico,Baixa Tensão Normal,2022,5,2308
Manteigas,Doméstico,Baixa Tensão Normal,2022,6,2310
Manteigas,Doméstico,Baixa Tensão Normal,2022,7,2308
Manteigas,Doméstico,Baixa Tensão Normal,2022,8,2312
Manteigas,Doméstico,Baixa Tensão Normal,2022,9,2310
Manteigas,Doméstico,Baixa Tensão Normal,2022,10,2305
Manteigas,Doméstico,Baixa Tensão Normal,2022,11,2306
Manteigas,Doméstico,Baixa Tensão Normal,2022,12,2306
Manteigas,Doméstico,Baixa Tensão Normal,2023,1,2303
Manteigas,Doméstico,Baixa Tensão Normal,2023,2,2305
Manteigas,Doméstico,Baixa Tensão Normal,2023,3,2304
Manteigas,Doméstico,Baixa Tensão Normal,2023,4,2304
Manteigas,Doméstico,Baixa Tensão Normal,2023,5,2304
Manteigas,Doméstico,Baixa Tensão Normal,2023,6,2307
Manteigas,Doméstico,Baixa Tensão Normal,2023,7,2310
Manteigas,Doméstico,Baixa Tensão Normal,2023,8,2314
Manteigas,Doméstico,Baixa Tensão Normal,2023,9,2309
Manteigas,Doméstico,Baixa Tensão Normal,2023,10,2315
Manteigas,Doméstico,Baixa Tensão Normal,2023,11,2313
Manteigas,Doméstico,Baixa Tensão Normal,2023,12,2312
Manteigas,Doméstico,Baixa Tensão Normal,2024,1,2314
Manteigas,Doméstico,Baixa Tensão Normal,2024,2,2313
Manteigas,Doméstico,Baixa Tensão Normal,2024,3,2312
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,3,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,4,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,5,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,6,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,7,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,8,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,9,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,10,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,11,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2022,12,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,1,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,2,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,3,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,4,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,5,34
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,6,35
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,7,35
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,8,35
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,9,35
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,10,35
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,11,35
Manteigas,Iluminação Pública,Baixa Tensão Normal,2023,12,35
Manteigas,Iluminação Pública,Baixa Tensão Normal,2024,1,35
Manteigas,Iluminação Pública,Baixa Tensão Normal,2024,2,35
Manteigas,Iluminação Pública,Baixa Tensão Normal,2024,3,35
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,3,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,4,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,5,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,6,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,7,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,8,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,9,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,10,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,11,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2022,12,20
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,1,20
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,2,20
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,3,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,4,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,5,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,6,21
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,7,22
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,8,22
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,9,22
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,10,22
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,11,22
Manteigas,Não Doméstico,Baixa Tensão Especial,2023,12,22
Manteigas,Não Doméstico,Baixa Tensão Especial,2024,1,22
Manteigas,Não Doméstico,Baixa Tensão Especial,2024,2,22
Manteigas,Não Doméstico,Baixa Tensão Especial,2024,3,22
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,3,355
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,4,356
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,5,356
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,6,358
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,7,359
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,8,360
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,9,360
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,10,361
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,11,360
Manteigas,Não Doméstico,Baixa Tensão Normal,2022,12,361
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,1,362
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,2,363
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,3,362
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,4,362
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,5,362
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,6,361
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,7,361
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,8,360
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,9,361
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,10,362
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,11,362
Manteigas,Não Doméstico,Baixa Tensão Normal,2023,12,361
Manteigas,Não Doméstico,Baixa Tensão Normal,2024,1,359
Manteigas,Não Doméstico,Baixa Tensão Normal,2024,2,359
Manteigas,Não Doméstico,Baixa Tensão Normal,2024,3,360
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,3,7
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,4,7
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,5,7
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,6,7
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,7,7
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,8,7
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,9,7
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,10,7
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,11,7
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2022,12,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,1,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,2,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,3,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,4,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,5,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,6,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,7,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,8,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,9,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,10,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,11,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2023,12,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,1,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,2,6
Manteigas,Não Doméstico,"Muito Alta, Alta e Média Tensões",2024,3,6
Manteigas,Outros,Baixa Tensão Especial,2022,10,1
Manteigas,Outros,Baixa Tensão Especial,2023,10,1
Manteigas,Outros,Baixa Tensão Especial,2024,1,1
Manteigas,Outros,Baixa Tensão Normal,2022,3,23
Manteigas,Outros,Baixa Tensão Normal,2022,4,22
Manteigas,Outros,Baixa Tensão Normal,2022,5,22
Manteigas,Outros,Baixa Tensão Normal,2022,6,22
Manteigas,Outros,Baixa Tensão Normal,2022,7,23
Manteigas,Outros,Baixa Tensão Normal,2022,8,22
Manteigas,Outros,Baixa Tensão Normal,2022,9,21
Manteigas,Outros,Baixa Tensão Normal,2022,10,21
Manteigas,Outros,Baixa Tensão Normal,2022,11,21
Manteigas,Outros,Baixa Tensão Normal,2022,12,21
Manteigas,Outros,Baixa Tensão Normal,2023,1,20
Manteigas,Outros,Baixa Tensão Normal,2023,2,20
Manteigas,Outros,Baixa Tensão Normal,2023,3,20
Manteigas,Outros,Baixa Tensão Normal,2023,4,20
Manteigas,Outros,Baixa Tensão Normal,2023,5,20
Manteigas,Outros,Baixa Tensão Normal,2023,6,20
Manteigas,Outros,Baixa Tensão Normal,2023,7,20
Manteigas,Outros,Baixa Tensão Normal,2023,8,20
Manteigas,Outros,Baixa Tensão Normal,2023,9,19
Manteigas,Outros,Baixa Tensão Normal,2023,10,19
Manteigas,Outros,Baixa Tensão Normal,2023,11,19
Manteigas,Outros,Baixa Tensão Normal,2023,12,19
Manteigas,Outros,Baixa Tensão Normal,2024,1,20
Manteigas,Outros,Baixa Tensão Normal,2024,2,20
Manteigas,Outros,Baixa Tensão Normal,2024,3,20
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,3,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,4,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,5,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,6,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,7,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,8,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,9,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,10,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,11,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2022,12,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,1,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,2,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,3,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,4,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,5,3
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,6,4
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,7,4
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,8,4
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,9,4
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,10,4
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,11,4
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2023,12,4
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2024,1,4
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2024,2,4
Marco de Canaveses,Doméstico,Baixa Tensão Especial,2024,3,4
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,3,21518
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,4,21534
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,5,21527
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,6,21544
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,7,21589
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,8,21616
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,9,21624
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,10,21650
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,11,21666
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2022,12,21690
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,1,21733
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,2,21765
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,3,21779
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,4,21777
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,5,21777
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,6,21878
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,7,21916
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,8,21947
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,9,21964
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,10,21981
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,11,22001
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2023,12,22031
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2024,1,22050
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2024,2,22051
Marco de Canaveses,Doméstico,Baixa Tensão Normal,2024,3,22055
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,3,339
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,4,338
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,5,338
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,6,338
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,7,339
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,8,339
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,9,340
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,10,342
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,11,343
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2022,12,343
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,1,344
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,2,345
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,3,345
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,4,345
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,5,345
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,6,346
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,7,346
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,8,346
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,9,346
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,10,346
Marco de Canaveses,Iluminação Pública,Baixa Tensão Normal,2023,11,346
