ano,mes,energia_ativa_baixa_tensao_kwh,energia_ativa_alta_tensao_kwh,cpes_domestico_baixa_tensao,cpes_domestico_alta_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_iluminacao_publica_alta_tensao,cpes_nao_domestico_baixa_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_baixa_tensao,cpes_outros_alta_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao
2023,8,6690745,3840181,25184,0,339,0,5079,103,146,0,40974,6
2023,9,5880995,3464303,25180,0,339,0,5090,103,144,0,41220,6
2023,10,6308689,3547368,25195,0,340,0,5093,103,179,0,42536,6
2023,11,7127266,3417852,25203,0,340,0,5100,103,141,0,42502,6
2023,12,8948703,3316151,25192,0,340,0,5099,103,143,0,43822,6
2024,1,3866646,922966,25193,0,340,0,5097,103,136,0,45158,8
2022,8,2490179,297101,10390,0,164,0,1610,32,42,0,1760,2
2022,9,2338251,240591,10395,0,164,0,1611,32,38,0,1774,2
2022,10,2436934,297941,10396,0,165,0,1613,32,37,0,1836,2
2022,11,2530963,181176,10387,0,166,0,1617,32,37,0,1796,2
2022,12,2728118,126721,10401,0,166,0,1619,32,40,0,1958,2
2023,1,2846955,146768,10402,0,166,0,1616,32,35,0,2036,2
2023,2,2522392,138181,10404,0,166,0,1615,32,34,0,2130,2
2023,3,2577508,179424,10409,0,166,0,1617,31,33,0,3228,2
2023,4,2288019,204421,10409,0,166,0,1617,31,33,0,3908,2
2023,5,2305434,258256,10409,0,166,0,1617,31,33,0,5132,2
2023,6,2284612,296325,10439,0,168,0,1624,31,34,0,5990,2
2023,7,2448991,293657,10454,0,168,0,1627,31,25,0,6582,2
2023,8,2520335,281482,10459,0,168,0,1629,31,23,0,6646,2
2023,9,2328227,295130,10456,0,168,0,1632,31,24,0,7306,2
2023,10,2441508,199560,10450,0,168,0,1634,31,23,0,7552,2
2023,11,2595384,139173,10445,0,168,0,1640,31,24,0,7758,2
2023,12,3059994,177363,10443,0,168,0,1641,31,27,0,7768,2
2024,1,1340426,44325,10450,0,168,0,1639,31,23,0,8214,2
2022,8,24272391,31181312,75131,0,674,0,17101,278,489,0,129698,28
2022,9,23844174,24740596,75249,0,674,0,17130,277,493,0,125706,28
2022,10,25200206,29439783,75318,0,675,0,17134,278,487,0,128140,28
2022,11,27800308,30239214,75376,0,675,0,17138,278,500,0,126582,30
2022,12,31281297,28307227,75449,0,675,0,17143,278,511,0,130806,34
2023,1,34963209,24317711,75518,0,675,0,17157,279,483,0,130178,32
2023,2,30327605,29094555,75548,0,677,0,17179,280,480,0,132926,36
2023,3,28810633,30716011,75571,0,677,0,17196,279,478,0,132340,40
2023,4,24047127,23554159,75571,0,677,0,17196,279,478,0,135940,40
2023,5,24463415,26351527,75571,0,677,0,17196,279,478,0,136278,38
2023,6,24223902,32791839,75729,0,680,0,17267,280,483,0,138208,42
2023,7,24553733,32949179,75744,0,682,0,17273,280,468,0,140142,42
2023,8,24717084,31508792,75798,0,682,0,17303,290,462,0,137078,40
2023,9,24419305,28095974,75852,0,682,0,17299,289,455,0,140900,46
2023,10,26698125,32339957,75965,0,682,0,17312,289,458,0,141646,50
2023,11,29081086,31022578,76020,0,683,0,17338,289,458,0,144888,46
2023,12,34726711,26466831,76034,0,684,0,17331,289,469,0,146490,50
2024,1,15055125,5573583,76091,0,684,0,17324,289,433,0,148710,54
2022,8,1977591,1367441,7478,0,100,0,1582,36,67,0,8880,2
2022,9,2066690,1848930,7487,0,100,0,1586,36,68,0,8944,2
2022,10,2147602,1845367,7491,0,100,0,1586,36,68,0,9272,2
2022,11,2281738,1838067,7494,0,100,0,1582,36,67,0,9872,2
2022,12,2583580,1692499,7503,0,101,0,1585,36,66,0,11398,2
2023,1,2800705,1833341,7507,0,101,0,1587,36,72,0,12090,2
2023,2,2441141,2042588,7512,0,101,0,1588,36,66,0,12964,2
2023,3,2321148,2546572,7517,0,103,0,1585,36,65,0,13562,2
2023,4,1975325,2306824,7517,0,103,0,1585,36,65,0,14076,2
2023,5,2013603,2383386,7517,0,103,0,1585,36,65,0,14398,2
2023,6,2014835,2135267,7545,0,103,0,1599,36,63,0,14950,2
2023,7,2104965,1819676,7559,0,103,0,1601,36,60,0,15172,2
2023,8,2113681,1416196,7569,0,103,0,1605,36,59,0,15226,2
2023,9,2028771,1902870,7574,0,103,0,1608,36,56,0,15826,2
2023,10,2212550,2027029,7594,0,103,0,1611,36,55,0,15786,2
2023,11,2417197,1961106,7602,0,103,0,1609,36,54,0,15442,2
2023,12,2908005,1267686,7606,0,103,0,1611,36,54,0,15208,4
2024,1,1324975,802883,7616,0,103,0,1613,36,56,0,15064,4
2022,8,715153,6730921,1918,0,36,0,419,21,13,0,1408,2
2022,9,657817,6550885,1916,0,36,0,421,21,13,0,1352,2
2022,10,664086,6348669,1918,0,36,0,422,21,12,0,1438,2
2022,11,701765,6234726,1919,0,36,0,424,21,12,0,1586,2
2022,12,778881,4664377,1924,0,36,0,422,21,10,0,1586,2
2023,1,842540,6701634,1924,0,36,0,421,21,11,0,1776,2
2023,2,751898,2393041,1924,0,36,0,422,20,11,0,1964,2
2023,3,728902,2530029,1931,0,36,0,423,20,10,0,2438,2
2023,4,631687,2527341,1931,0,36,0,423,20,10,0,2830,2
2023,5,639823,2684292,1931,0,36,0,423,20,10,0,3048,2
2023,6,656103,2927283,1934,0,36,0,426,20,10,0,3116,2
2023,7,719959,3007288,1943,0,36,0,426,19,11,0,3198,2
2023,8,724099,2941476,1949,0,36,0,425,19,10,0,3390,2
2023,9,647555,2703636,1952,0,36,0,430,19,10,0,3732,2
2023,10,685025,2563002,1954,0,36,0,430,19,10,0,4126,2
2023,11,744882,2455225,1950,0,36,0,429,19,10,0,4244,2
2023,12,910096,2688863,1949,0,36,0,429,20,10,0,4440,2
2024,1,394885,500785,1951,0,36,0,429,20,10,0,4464,2
2022,8,3631254,4902465,9075,0,255,0,2118,154,35,0,4578,4
2022,9,3109426,5363294,9066,0,256,0,2117,154,34,0,5072,4
2022,10,3080166,5234990,9067,0,256,0,2118,154,34,0,5366,4
2022,11,3147821,5028425,9071,0,256,0,2120,155,34,0,5574,4
2022,12,3499830,3997536,9054,0,256,0,2112,155,40,0,5882,4
2023,1,3686721,5149523,9061,0,256,0,2115,155,38,0,6376,4
2023,2,3324589,4867112,9062,0,256,0,2114,154,38,0,6730,4
2023,3,3277703,5206132,9067,0,256,0,2115,154,39,0,7370,4
2023,4,2991279,4621108,9067,0,256,0,2117,154,39,0,7820,4
2023,5,3084524,5215291,9067,0,256,0,2117,154,39,0,9002,4
2023,6,3337786,5326115,9082,0,256,0,2117,158,38,0,10112,4
2023,7,3833483,6290728,9084,0,256,0,2118,158,36,0,10560,4
2023,8,3798828,4871764,9087,0,256,0,2120,159,34,0,11416,4
2023,9,3178895,5307319,9092,0,256,0,2122,159,33,0,12078,4
2023,10,3032965,5041791,9094,0,256,0,2122,161,31,0,13260,4
2023,11,3150100,4957310,9088,0,256,0,2125,161,35,0,15252,6
2023,12,3905054,4006105,9091,0,256,0,2131,161,38,0,15830,6
2024,1,1698406,768438,9097,0,256,0,2134,160,35,0,16894,6
2022,8,8844267,7083776,29002,0,418,0,5970,134,191,12,47770,2
2022,9,7916061,7595315,29099,0,418,0,5977,134,184,4,47402,2
2022,10,8424333,7537668,29134,0,418,0,5982,134,179,4,48814,2
2022,11,9650522,7643787,29170,0,418,0,5981,134,182,4,48888,2
2022,12,11262274,7470457,29178,0,418,0,5975,134,178,4,49232,2
2023,1,12160290,8244009,29215,0,418,0,5979,134,173,4,48518,2
2023,2,10496183,7180170,29217,0,418,0,5978,135,173,4,50138,2
2023,3,9859341,7822310,29213,0,418,0,5991,135,176,4,50178,6
2023,4,7993871,6964487,29213,0,418,0,5991,134,176,4,51032,6
2023,5,7927523,7738292,29213,0,418,0,5991,134,176,4,51080,6
2023,6,8012206,8051063,29297,0,419,0,6022,134,182,0,53460,6
2023,7,8903874,8671013,29320,0,419,0,6034,134,193,0,53416,6
2023,8,9221795,7715284,29379,0,419,0,6036,134,179,0,53350,6
2023,9,8316667,8488905,29495,0,420,0,6048,134,176,0,54358,6
2023,10,9269295,8577962,29517,0,420,0,6049,134,174,0,55350,6
2023,11,10627140,8643798,29520,0,420,0,6056,134,178,0,55562,6
2023,12,12660843,7841762,29504,0,420,0,6052,134,174,0,56576,6
2024,1,5313770,1842538,29505,0,420,0,6045,134,170,0,57376,8
2022,8,821310,171890,2594,0,28,0,502,22,18,0,4950,2
2022,9,683801,138941,2594,0,28,0,501,22,13,0,4918,2
2022,10,678088,164448,2596,0,28,0,501,22,13,0,5074,2
2022,11,731499,151856,2598,0,28,0,502,22,14,0,5012,2
2022,12,852201,148168,2598,0,28,0,501,22,14,0,4976,2
2023,1,925083,166398,2599,0,28,0,501,22,14,0,4976,2
2023,2,817140,138604,2599,0,28,0,500,22,14,0,5294,2
2023,3,771242,147779,2593,0,28,0,501,22,12,0,5500,2
2023,4,657035,114396,2593,0,28,0,501,22,12,0,5248,2
2023,5,657139,113541,2593,0,28,0,501,22,12,0,5464,2
2023,6,694328,130438,2598,0,28,0,504,22,10,0,5462,2
2023,7,783657,146750,2603,0,28,0,507,22,10,0,5144,2
2023,8,838043,132461,2605,0,28,0,508,22,15,0,5304,2
2023,9,691305,97855,2603,0,28,0,509,22,10,0,5132,2
2023,10,701977,86837,2604,0,28,0,510,22,10,0,5544,2
2023,11,763223,171384,2605,0,28,0,510,22,10,0,5604,2
2023,12,915752,175253,2603,0,28,0,512,22,10,0,5576,2
2024,1,411537,84426,2602,0,28,0,512,22,8,0,5560,2
2022,8,1052898,1100922,2449,0,19,0,593,27,29,0,2958,2
2022,9,844994,700616,2453,0,19,0,593,27,26,0,2962,2
2022,10,783442,555282,2460,0,19,0,593,27,24,0,3006,2
2022,11,822835,410683,2467,0,19,0,591,27,23,0,3064,2
2022,12,967990,349624,2467,0,19,0,593,27,24,0,3050,2
2023,1,1084276,248810,2465,0,19,0,593,27,25,0,3282,2
2023,2,969903,226383,2465,0,19,0,595,27,25,0,3578,2
2023,3,901083,340383,2467,0,19,0,598,27,26,0,3964,2
2023,4,772310,614315,2467,0,19,0,598,27,26,0,3988,2
2023,5,807016,703883,2467,0,19,0,598,27,26,0,3998,2
2023,6,883775,903492,2466,0,19,0,603,28,24,0,4010,2
2023,7,1009541,1076939,2467,0,19,0,602,29,24,0,3886,2
2023,8,1028759,978335,2472,0,19,0,603,29,27,0,3868,2
2023,9,827737,641451,2477,0,19,0,604,29,25,0,4564,2
2023,10,802048,500101,2477,0,19,0,602,29,24,0,4812,2
2023,11,860951,357991,2480,0,19,0,602,30,24,0,4938,2
2023,12,1064928,364236,2482,0,20,0,602,30,24,0,4926,2
2024,1,437993,15370,2484,0,20,0,602,30,21,0,5048,2
2022,8,4739517,2487497,10508,0,137,0,2476,128,112,0,14258,2
2022,9,3933651,1968221,10519,0,137,0,2471,128,111,0,14222,2
2022,10,3631646,1595776,10519,0,137,0,2477,128,110,0,15164,2
2022,11,3814852,1376261,10518,0,137,0,2473,129,109,0,15208,2
2022,12,4535685,1444994,10519,0,137,0,2471,129,112,0,15126,2
2023,1,5135030,1406781,10516,0,137,0,2468,131,108,0,14928,2
2023,2,4556936,1272982,10529,0,137,0,2475,135,107,0,15388,2
2023,3,4226074,1374993,10532,0,137,0,2481,135,109,0,15562,2
2023,4,3708708,1534398,10532,0,137,0,2481,135,109,0,15056,2
2023,5,3776197,1727377,10532,0,137,0,2481,135,109,0,15904,2
2023,6,4095442,1858357,10564,0,137,0,2496,135,107,0,16396,2
2023,7,4891976,2513343,10584,0,137,0,2499,135,108,0,16608,2
2023,8,4829496,2539321,10584,0,137,0,2499,135,107,0,16334,2
2023,9,4058071,2006196,10593,0,137,0,2502,136,197,0,17432,2
2023,10,3921980,1766413,10607,0,138,0,2507,136,100,0,17858,2
2023,11,4103155,1497834,10600,0,138,0,2500,138,103,0,17880,2
2023,12,5181731,1475354,10588,0,138,0,2500,137,100,0,17514,2
2024,1,2336111,742861,10609,0,138,0,2501,138,96,0,18576,2
2022,8,2774015,3137830,10062,0,98,0,2165,35,48,0,13112,2
2022,9,2581412,3104997,10082,0,98,0,2167,35,51,0,12996,2
2022,10,2696756,3104877,10100,0,98,0,2169,35,48,0,13824,2
2022,11,2963522,3030809,10109,0,99,0,2174,35,48,0,13886,2
2022,12,3423983,2948315,10110,0,99,0,2177,35,51,0,14024,2
2023,1,3769246,3119908,10121,0,99,0,2179,34,47,0,14512,2
2023,2,3371654,2677273,10135,0,99,0,2187,34,46,0,14702,2
2023,3,3126707,2988106,10139,0,99,0,2189,34,44,0,15344,2
2023,4,2542277,2578520,10139,0,99,0,2189,34,44,0,15468,2
2023,5,2607746,2939324,10139,0,99,0,2189,34,44,0,15066,2
2023,6,2687367,2825864,10166,0,99,0,2192,34,39,0,16214,2
2023,7,2842247,2995258,10169,0,99,0,2197,35,39,0,15388,2
2023,8,2910224,3262643,10176,0,99,0,2197,35,41,0,16720,4
2023,9,2692342,3055502,10197,0,99,0,2204,35,43,0,17928,4
2023,10,2849087,3202315,10212,0,99,0,2218,35,40,0,19070,4
2023,11,3108885,3091688,10213,0,99,0,2227,35,41,0,19472,4
2023,12,4022059,3129410,10216,0,99,0,2234,35,41,0,19194,4
2024,1,1913414,285351,10225,0,99,0,2235,35,39,0,19856,4
2022,8,4802794,1899521,14901,0,105,0,3251,41,171,0,28976,4
2022,9,4656387,2206854,14915,0,105,0,3253,41,170,0,27448,4
2022,10,4930860,2370053,14920,0,105,0,3261,41,166,0,29426,4
2022,11,5242601,2327846,14925,0,105,0,3270,41,175,0,28898,4
2022,12,6008914,2218827,14928,0,105,0,3266,41,177,0,29542,4
2023,1,6373994,2304892,14942,0,105,0,3280,41,166,0,29798,4
2023,2,5543869,2138471,14958,0,105,0,3283,41,168,0,30854,4
2023,3,5503462,2402942,14965,0,106,0,3277,41,166,0,30666,4
2023,4,4746615,1990624,14965,0,106,0,3277,41,166,0,30944,4
2023,5,4756438,1998753,14965,0,106,0,3277,41,166,0,30444,4
2023,6,4634842,1943378,15019,0,106,0,3296,41,177,0,30574,4
2023,7,4820390,2000257,15009,0,106,0,3303,41,168,0,30486,4
2023,8,4818974,1854895,15019,0,106,0,3306,41,171,0,30642,6
2023,9,4688411,2192446,15022,0,106,0,3305,41,154,0,30664,6
2023,10,5070901,2307100,15052,0,106,0,3305,41,147,0,31034,6
2023,11,5456988,2080920,15057,0,106,0,3312,41,150,0,30824,6
2023,12,6425615,2001548,15057,0,106,0,3314,41,149,0,31820,6
2024,1,2828072,717326,15064,0,106,0,3312,41,141,0,32264,6
2022,8,6955827,2644549,20540,0,204,0,4584,57,318,0,28192,4
2022,9,6364302,2602765,20554,0,204,0,4573,57,322,0,28452,4
2022,10,6652649,2841411,20570,0,204,0,4564,57,313,0,29264,4
2022,11,6962664,2759777,20592,0,204,0,4562,57,336,0,28938,4
2022,12,7820888,2440889,20614,0,204,0,4569,57,338,0,29350,6
2023,1,8136126,2942857,20636,0,204,0,4578,57,320,0,29342,6
2023,2,7082045,2665914,20657,0,204,0,4585,57,316,0,30426,8
2023,3,7136148,2809066,20670,0,204,0,4589,57,315,0,31680,8
2023,4,6223467,2489297,20670,0,204,0,4589,57,315,0,32850,8
2023,5,6269420,2796794,20670,0,204,0,4589,57,315,0,33284,8
2023,6,6237163,2712085,20796,0,205,0,4644,57,318,0,36922,10
2023,7,6916590,2807809,20825,0,205,0,4661,57,330,0,38678,10
2023,8,7156569,2662925,20851,0,205,0,4658,57,313,0,41186,14
2023,9,6475929,2631583,20850,0,205,0,4645,57,303,0,41768,14
2023,10,6830011,2804992,20863,0,205,0,4646,57,303,0,43426,14
2023,11,7395246,2734299,20882,0,207,0,4647,57,323,0,43976,14
2023,12,8768092,2487284,20892,0,207,0,4649,57,322,0,45410,14
2024,1,3905789,532315,20904,0,206,0,4653,57,305,0,45986,14
2022,8,3906429,52346120,11645,0,149,0,2357,80,132,0,10684,4
2022,9,3892000,53803214,11660,0,149,0,2345,80,127,0,10758,4
2022,10,4059297,55948194,11667,0,149,0,2344,80,127,0,11970,4
2022,11,4226569,52394545,11676,0,149,0,2340,80,132,0,12968,4
2022,12,4780797,45385189,11681,0,149,0,2344,80,130,0,13554,4
2023,1,4989092,50833500,11689,0,149,0,2352,80,123,0,14878,4
2023,2,4360002,46458783,11687,0,149,0,2352,80,120,0,15984,4
2023,3,4316512,51881039,11691,0,149,0,2353,80,119,0,17406,4
2023,4,3748489,49719711,11691,0,149,0,2353,80,119,0,18814,4
2023,5,3760375,52706696,11691,0,149,0,2353,80,119,0,19300,4
2023,6,3718663,49237733,11741,0,149,0,2384,80,115,0,20212,4
2023,7,3894972,52865691,11752,0,149,0,2390,80,115,0,22126,4
2023,8,3872079,51167017,11754,0,149,0,2386,80,111,0,22000,6
2023,9,3698478,43576536,11774,0,149,0,2373,80,106,0,22114,6
2023,10,4043153,45309119,11773,0,149,0,2373,80,105,0,23030,8
2023,11,4419193,47091260,11779,0,149,0,2374,80,109,0,23942,6
2023,12,5252477,49413102,11798,0,149,0,2374,81,105,0,24738,6
2024,1,2209402,2711176,11809,0,149,0,2379,81,97,0,25116,6
2022,8,2922362,1571209,7160,0,119,0,2003,72,38,0,14010,0
2022,9,2477391,1355644,7157,0,119,0,2004,72,41,0,13582,0
2022,10,2468384,1275130,7155,0,119,0,2002,72,39,0,14202,0
2022,11,2661222,1121355,7167,0,119,0,2003,71,38,0,13440,0
2022,12,3123213,1157693,7168,0,119,0,2002,71,36,0,13444,2
2023,1,3465410,1127078,7169,0,119,0,2002,71,36,0,12834,2
2023,2,3121556,1034665,7163,0,119,0,2000,71,36,0,14256,2
2023,3,2907218,1089425,7174,0,119,0,2005,71,33,0,14240,0
2023,4,2453298,1120815,7174,0,119,0,2005,71,33,0,14222,0
2023,5,2484088,1261215,7174,0,119,0,2005,71,33,0,14214,2
2023,6,2560580,1449607,7200,0,119,0,2020,71,31,0,14266,4
2023,7,2851057,1670003,7202,0,119,0,2024,72,32,0,14210,4
2023,8,2907395,1669818,7207,0,119,0,2028,72,32,0,14426,10
2023,9,2485103,1366829,7210,0,119,0,2023,72,35,0,15014,10
2023,10,2622236,1338106,7215,0,119,0,2022,72,29,0,13686,12
2023,11,2847160,1117252,7206,0,119,0,2027,72,30,0,14298,14
2023,12,3419172,1170701,7204,0,119,0,2026,72,30,0,14978,14
2024,1,1477167,485807,7201,0,119,0,2023,72,30,0,15096,14
2022,8,7367046,3424371,23647,0,343,0,4415,78,203,0,11738,6
2022,9,6877499,3474588,23666,0,343,0,4426,79,205,0,11922,6
2022,10,7462310,4106472,23682,0,343,0,4436,79,204,0,12522,6
2022,11,8038615,3997793,23711,0,343,0,4444,79,209,0,13056,6
2022,12,9029085,3454365,23737,0,343,0,4444,79,216,0,14680,6
2023,1,9529113,4361424,23765,0,343,0,4453,79,212,0,15918,6
2023,2,8187980,4018707,23800,0,343,0,4456,79,206,0,16754,6
2023,3,8207395,4404472,23836,0,343,0,4463,79,211,0,17838,6
2023,4,6942992,3903087,23836,0,343,0,4463,79,211,0,19132,6
2023,5,6880566,4367529,23836,0,343,0,4463,79,211,0,19098,6
2023,6,6877734,4682206,23901,0,344,0,4489,80,206,0,21818,6
2023,7,7305893,4761957,23932,0,344,0,4492,80,209,0,23138,6
2023,8,7320335,3637675,23952,0,344,0,4496,80,206,0,23974,6
2023,9,6917600,3728553,23962,0,344,0,4499,81,202,0,25444,6
2023,10,7719973,4222442,23989,0,344,0,4503,81,202,0,26370,6
2023,11,8493502,3839898,23991,0,344,0,4504,81,211,0,28246,6
2023,12,9939391,3343889,24012,0,344,0,4498,82,212,0,28382,6
2024,1,4464571,1389338,24025,0,344,0,4503,82,202,0,29222,6
2022,8,16504539,7552178,34533,0,362,0,10134,111,219,0,50230,14
2022,9,14675161,6761553,34552,0,362,0,10143,111,209,0,49978,18
2022,10,14565284,6657615,34581,0,363,0,10159,111,212,0,52344,16
2022,11,14172010,5772723,34653,0,366,0,10194,111,224,0,50912,16
2022,12,15453377,5771965,34662,0,366,0,10208,111,227,0,52684,18
2023,1,16951629,5842641,34697,0,367,0,10221,111,212,0,53034,18
2023,2,15601509,5191794,34709,0,367,0,10224,111,209,0,53844,16
2023,3,15134223,5545666,34735,0,367,0,10245,111,213,0,53486,18
2023,4,13827362,5614911,34735,0,367,0,10245,111,213,0,54224,16
2023,5,14633462,6247620,34735,0,367,0,10245,111,213,0,52960,20
2023,6,15619310,6891066,34817,0,370,0,10313,111,211,0,53456,20
2023,7,17957231,8112604,34883,0,370,0,10337,111,214,0,52048,16
2023,8,18050112,8158492,34927,0,370,0,10368,111,210,0,54168,18
2023,9,15638734,7126340,34940,0,372,0,10377,111,207,0,58236,18
2023,10,15112735,7058047,34960,0,372,0,10390,112,204,0,58612,22
2023,11,14664562,5887015,34974,0,372,0,10393,112,213,0,57356,24
2023,12,16869112,5680572,34986,0,372,0,10390,112,218,0,60904,28
2024,1,7218908,1355204,35028,0,372,0,10403,112,207,0,61464,30
2022,8,8414032,4743942,22139,0,308,0,4923,238,262,0,13678,2
2022,9,8095419,5081121,22157,0,308,0,4920,238,236,0,13320,2
2022,10,8822978,6302333,22170,0,308,0,4917,238,229,0,13872,2
2022,11,9442947,6186392,22189,0,308,0,4924,238,237,0,14236,2
2022,12,10514814,5439503,22211,0,308,0,4929,238,233,0,14724,4
2023,1,11294939,6857163,22241,0,308,0,4933,239,221,0,15564,4
2023,2,9670919,5828873,22247,0,308,0,4928,238,223,0,17188,4
2023,3,9655986,6206974,22266,0,308,0,4936,238,221,0,17992,4
2023,4,8146462,5342672,22266,0,308,0,4936,238,221,0,18190,4
2023,5,8101574,5568875,22266,0,308,0,4936,238,221,0,18756,4
2023,6,7942754,5470610,22347,0,308,0,4970,239,219,0,19258,4
2023,7,8348532,5588227,22363,0,308,0,4971,239,197,0,19686,4
2023,8,8073821,4289719,22390,0,308,0,4980,239,211,0,20790,6
2023,9,7834848,4726031,22419,0,308,0,4978,241,188,0,22446,6
2023,10,8818837,5887288,22444,0,308,0,4982,241,190,0,24104,6
2023,11,9737989,5902494,22466,0,308,0,4986,241,200,0,24470,4
2023,12,11294536,5233906,22475,0,308,0,4990,241,195,0,24986,6
2024,1,5094627,2824502,22469,0,308,0,4988,241,185,0,26326,8
2022,8,1874659,4817643,4034,0,48,0,1108,120,13,0,8242,2
2022,9,1519007,3089289,4039,0,48,0,1108,120,13,0,7674,2
2022,10,1441137,3661078,4045,0,48,0,1107,121,15,0,8348,2
2022,11,1417296,4240032,4047,0,48,0,1111,121,15,0,8300,2
2022,12,1633002,2755905,4048,0,48,0,1108,120,15,0,8432,2
2023,1,1840370,2220593,4053,0,48,0,1107,120,15,0,7672,2
2023,2,1678341,2263667,4053,0,48,0,1106,119,15,0,8686,2
2023,3,1582357,2793134,4051,0,48,0,1107,120,15,0,8786,2
2023,4,1538988,3345581,4051,0,48,0,1107,120,15,0,8390,2
2023,5,1558310,4030823,4051,0,48,0,1107,120,15,0,8420,2
2023,6,1673627,4189577,4061,0,50,0,1113,119,14,0,8298,2
2023,7,1981257,5098054,4065,0,50,0,1114,119,15,0,7928,2
2023,8,1992918,4312926,4075,0,50,0,1116,119,15,0,8714,2
2023,9,1621814,3014562,4074,0,50,0,1119,119,13,0,8506,2
2023,10,1521341,3401020,4073,0,50,0,1118,119,14,0,8282,2
2023,11,1520202,4757378,4071,0,50,0,1113,120,15,0,8690,2
2023,12,1879422,3665704,4074,0,50,0,1112,120,14,0,8996,2
2024,1,786600,1220855,4073,0,50,0,1113,120,14,0,9230,2
2022,8,1805281,2092002,6123,0,130,0,1578,39,20,0,6378,2
2022,9,1643825,1970162,6119,0,130,0,1577,39,18,0,6308,2
2022,10,1632536,2063997,6124,0,130,0,1580,39,16,0,6682,2
2022,11,1656598,1950469,6137,0,130,0,1574,39,16,0,6692,2
2022,12,1842508,1923178,6133,0,130,0,1575,39,17,0,6956,2
2023,1,1889707,1837255,6132,0,130,0,1573,39,16,0,6914,2
2023,2,1660067,1567113,6134,0,131,0,1579,39,16,0,7414,2
2023,3,1680959,1771892,6131,0,132,0,1580,39,16,0,7490,2
2023,4,1535637,1689216,6131,0,132,0,1580,39,16,0,7732,2
2023,5,1545288,1996965,6131,0,132,0,1580,39,16,0,8138,2
2023,6,1542790,1985342,6153,0,132,0,1584,39,18,0,8716,2
2023,7,1750216,2034308,6156,0,132,0,1589,39,16,0,9408,2
2023,8,1849005,2093740,6160,0,132,0,1592,39,18,0,9290,2
2023,9,1651262,1956086,6157,0,132,0,1594,39,16,0,9682,2
2023,10,1697445,2111227,6161,0,132,0,1593,39,16,0,10098,2
2023,11,1758791,1895450,6166,0,133,0,1583,39,16,0,11140,2
2023,12,2026349,1797521,6168,0,133,0,1584,40,18,0,11476,2
2024,1,839004,120679,6170,0,133,0,1579,39,16,0,12536,2
2022,8,10382241,75252420,40541,0,364,0,8368,149,177,0,34360,2
2022,9,9689020,67306480,40550,0,364,0,8361,149,169,0,33974,2
2022,10,9988853,70068136,40569,0,364,0,8344,149,164,0,35942,2
2022,11,10201582,59789922,40587,0,364,0,8346,149,172,0,37154,2
2022,12,11419054,71484504,40607,0,364,0,8351,149,186,0,38522,4
2023,1,12054804,67483789,40646,0,364,0,8333,149,159,0,38510,6
2023,2,10636701,60203181,40668,0,364,0,8351,150,164,0,41184,6
2023,3,10519194,68236853,40677,0,364,0,8365,151,167,0,42520,6
2023,4,9193663,63955794,40677,0,364,0,8365,151,167,0,43396,6
2023,5,9333237,67134121,40677,0,364,0,8365,151,167,0,43242,6
2023,6,9289205,65516873,40814,0,364,0,8450,152,173,0,45210,8
2023,7,10079783,64544966,40859,0,364,0,8465,151,170,0,45172,8
2023,8,10297298,63747861,40881,0,364,0,8465,151,176,0,45754,8
2023,9,9598345,61600078,40874,0,364,0,8446,151,158,0,48218,8
2023,10,10021152,67266096,40910,0,364,0,8450,151,155,0,52344,8
2023,11,10477531,61581629,40928,0,365,0,8448,151,155,0,56430,8
2023,12,12543036,65045846,40926,0,366,0,8439,151,172,0,58152,8
2024,1,5431694,2164276,40968,0,366,0,8443,151,144,0,58256,8
2022,8,1093652,137972,4244,0,111,0,999,22,11,0,4048,2
2022,9,1007358,149031,4248,0,111,0,998,22,9,0,4456,2
2022,10,1054802,151371,4247,0,111,0,997,22,8,0,4744,2
2022,11,1135954,105778,4243,0,111,0,997,22,9,0,4944,2
2022,12,1262431,98500,4242,0,111,0,996,22,9,0,5004,2
2023,1,1314990,116269,4238,0,111,0,997,22,8,0,5276,2
2023,2,1163082,100424,4234,0,111,0,993,22,9,0,5588,2
2023,3,1138912,95174,4231,0,111,0,993,22,7,0,6204,2
2023,4,961856,90247,4231,0,111,0,993,22,7,0,6126,2
2023,5,938688,102450,4231,0,111,0,993,22,7,0,6220,2
2023,6,935969,106285,4219,0,112,0,994,22,9,0,6556,2
2023,7,1060850,144742,4223,0,112,0,996,22,7,0,7006,2
2023,8,1116825,156281,4224,0,112,0,998,22,7,0,6862,2
2023,9,997514,198197,4212,0,112,0,998,22,8,0,7640,2
2023,10,1065497,186928,4210,0,112,0,1000,22,6,0,8232,2
2023,11,1179888,119998,4206,0,112,0,1002,22,6,0,8804,2
2023,12,1420598,116689,4204,0,112,0,1002,22,7,0,8900,2
2024,1,564705,48724,4198,0,112,0,1003,22,6,0,8904,2
2022,8,997834,45433,4079,0,95,0,1034,10,13,0,4876,2
2022,9,923539,53122,4083,0,95,0,1032,11,12,0,4934,2
2022,10,969158,57598,4083,0,95,0,1030,11,12,0,5254,2
2022,11,1021077,69205,4077,0,95,0,1023,11,12,0,5634,2
