concelho,nivel_de_tensao,ano,mes,energia_ativa_kwh
Lousada,"Muito Alta, Alta e Média Tensões",2023,6,2120785.116
Lousada,"Muito Alta, Alta e Média Tensões",2023,7,2242659.562
Lousada,"Muito Alta, Alta e Média Tensões",2023,8,1563091.1069999998
Lousada,"Muito Alta, Alta e Média Tensões",2023,9,2164888.677
Lousada,"Muito Alta, Alta e Média Tensões",2023,10,2429350.492
Lousada,"Muito Alta, Alta e Média Tensões",2023,11,2203125.6410000003
Lousada,"Muito Alta, Alta e Média Tensões",2023,12,2292536.5209999997
Lousada,"Muito Alta, Alta e Média Tensões",2024,1,2287952.735
Lousada,"Muito Alta, Alta e Média Tensões",2024,2,655284.329
Lousã,Baixa Tensão,2020,11,2852502.677
Lousã,Baixa Tensão,2020,12,3357595.755
Lousã,Baixa Tensão,2021,1,3732939.031
Lousã,Baixa Tensão,2021,2,2736749.495
Lousã,Baixa Tensão,2021,3,2752363.443
Lousã,Baixa Tensão,2021,4,2460641.683
Lousã,Baixa Tensão,2021,5,2476416.879
Lousã,Baixa Tensão,2021,6,2378469.366
Lousã,Baixa Tensão,2021,7,2506335.153
Lousã,Baixa Tensão,2021,8,2518450.826
Lousã,Baixa Tensão,2021,9,2453241.815
Lousã,Baixa Tensão,2021,10,2610648.851
Lousã,Baixa Tensão,2021,11,2994108.593
Lousã,Baixa Tensão,2021,12,3300876.8649999998
Lousã,Baixa Tensão,2022,1,3413337.494
Lousã,Baixa Tensão,2022,2,2983292.701
Lousã,Baixa Tensão,2022,3,3018686.9439999997
Lousã,Baixa Tensão,2022,4,2628732.295
Lousã,Baixa Tensão,2022,5,2553464.7470000004
Lousã,Baixa Tensão,2022,6,2464266.8189999997
Lousã,Baixa Tensão,2022,7,2752420.899
Lousã,Baixa Tensão,2022,8,2657222.156
Lousã,Baixa Tensão,2022,9,2496400.173
Lousã,Baixa Tensão,2022,10,2582527.926
Lousã,Baixa Tensão,2022,11,2806750.1429999997
Lousã,Baixa Tensão,2022,12,3121416.7029999997
Lousã,Baixa Tensão,2023,1,3466514.504
Lousã,Baixa Tensão,2023,2,3022774.634
Lousã,Baixa Tensão,2023,3,2837355.8889999995
Lousã,Baixa Tensão,2023,4,2415630.4409999996
Lousã,Baixa Tensão,2023,5,2436383.085
Lousã,Baixa Tensão,2023,6,2418091.4469999997
Lousã,Baixa Tensão,2023,7,2546093.635
Lousã,Baixa Tensão,2023,8,2596196.28
Lousã,Baixa Tensão,2023,9,2439015.395
Lousã,Baixa Tensão,2023,10,2636560.664
Lousã,Baixa Tensão,2023,11,2944764.962
Lousã,Baixa Tensão,2023,12,3640308.0640000002
Lousã,Baixa Tensão,2024,1,3513048.78
Lousã,Baixa Tensão,2024,2,1052670.22
Lousã,"Muito Alta, Alta e Média Tensões",2020,11,1385091.784
Lousã,"Muito Alta, Alta e Média Tensões",2020,12,1176650.501
Lousã,"Muito Alta, Alta e Média Tensões",2021,1,1702234.635
Lousã,"Muito Alta, Alta e Média Tensões",2021,2,1280497.185
Lousã,"Muito Alta, Alta e Média Tensões",2021,3,1304356.889
Lousã,"Muito Alta, Alta e Média Tensões",2021,4,1425998.161
Lousã,"Muito Alta, Alta e Média Tensões",2021,5,1591341.703
Lousã,"Muito Alta, Alta e Média Tensões",2021,6,1328924.656
Lousã,"Muito Alta, Alta e Média Tensões",2021,7,1474166.255
Lousã,"Muito Alta, Alta e Média Tensões",2021,8,1135284.165
Lousã,"Muito Alta, Alta e Média Tensões",2021,9,1617346.551
Lousã,"Muito Alta, Alta e Média Tensões",2021,10,1535235.154
Lousã,"Muito Alta, Alta e Média Tensões",2021,11,1584340.616
Lousã,"Muito Alta, Alta e Média Tensões",2021,12,1360798.03
Lousã,"Muito Alta, Alta e Média Tensões",2022,1,1723252.518
Lousã,"Muito Alta, Alta e Média Tensões",2022,2,1743857.805
Lousã,"Muito Alta, Alta e Média Tensões",2022,3,1785699.096
Lousã,"Muito Alta, Alta e Média Tensões",2022,4,1661798.115
Lousã,"Muito Alta, Alta e Média Tensões",2022,5,1798739.461
Lousã,"Muito Alta, Alta e Média Tensões",2022,6,1512862.005
Lousã,"Muito Alta, Alta e Média Tensões",2022,7,1741025.613
Lousã,"Muito Alta, Alta e Média Tensões",2022,8,1226206.746
Lousã,"Muito Alta, Alta e Média Tensões",2022,9,1673593.387
Lousã,"Muito Alta, Alta e Média Tensões",2022,10,1767333.802
Lousã,"Muito Alta, Alta e Média Tensões",2022,11,1514791.76
Lousã,"Muito Alta, Alta e Média Tensões",2022,12,1174664.692
Lousã,"Muito Alta, Alta e Média Tensões",2023,1,1696394.799
Lousã,"Muito Alta, Alta e Média Tensões",2023,2,1417358.343
Lousã,"Muito Alta, Alta e Média Tensões",2023,3,1871779.29
Lousã,"Muito Alta, Alta e Média Tensões",2023,4,1755476.8830000001
Lousã,"Muito Alta, Alta e Média Tensões",2023,5,1731106.8909999998
Lousã,"Muito Alta, Alta e Média Tensões",2023,6,1671051.973
Lousã,"Muito Alta, Alta e Média Tensões",2023,7,1667557.334
Lousã,"Muito Alta, Alta e Média Tensões",2023,8,1451485.8169999998
Lousã,"Muito Alta, Alta e Média Tensões",2023,9,1928851.12
Lousã,"Muito Alta, Alta e Média Tensões",2023,10,1889783.81
Lousã,"Muito Alta, Alta e Média Tensões",2023,11,1884304.381
Lousã,"Muito Alta, Alta e Média Tensões",2023,12,1696832.538
Lousã,"Muito Alta, Alta e Média Tensões",2024,1,2027164.48
Lousã,"Muito Alta, Alta e Média Tensões",2024,2,1209815.52
Macedo de Cavaleiros,Baixa Tensão,2020,11,2980960.536
Macedo de Cavaleiros,Baixa Tensão,2020,12,3446715.899
Macedo de Cavaleiros,Baixa Tensão,2021,1,3422122.8
Macedo de Cavaleiros,Baixa Tensão,2021,2,2757505.377
Macedo de Cavaleiros,Baixa Tensão,2021,3,2717348.546
Macedo de Cavaleiros,Baixa Tensão,2021,4,2445572.792
Macedo de Cavaleiros,Baixa Tensão,2021,5,2411077.073
Macedo de Cavaleiros,Baixa Tensão,2021,6,2344501.239
Macedo de Cavaleiros,Baixa Tensão,2021,7,2567958.79
Macedo de Cavaleiros,Baixa Tensão,2021,8,2667742.509
Macedo de Cavaleiros,Baixa Tensão,2021,9,2445396.405
Macedo de Cavaleiros,Baixa Tensão,2021,10,2587489.343
Macedo de Cavaleiros,Baixa Tensão,2021,11,3041344.574
Macedo de Cavaleiros,Baixa Tensão,2021,12,3451711.5519999997
Macedo de Cavaleiros,Baixa Tensão,2022,1,3345561.341
Macedo de Cavaleiros,Baixa Tensão,2022,2,2847741.014
Macedo de Cavaleiros,Baixa Tensão,2022,3,2937366.526
Macedo de Cavaleiros,Baixa Tensão,2022,4,2602534.727
Macedo de Cavaleiros,Baixa Tensão,2022,5,2297972.852
Macedo de Cavaleiros,Baixa Tensão,2022,6,2219143.54
Macedo de Cavaleiros,Baixa Tensão,2022,7,2685297.728
Macedo de Cavaleiros,Baixa Tensão,2022,8,2775129.702
Macedo de Cavaleiros,Baixa Tensão,2022,9,2443291.182
Macedo de Cavaleiros,Baixa Tensão,2022,10,2380616.84
Macedo de Cavaleiros,Baixa Tensão,2022,11,2764643.109
Macedo de Cavaleiros,Baixa Tensão,2022,12,3402693.439
Macedo de Cavaleiros,Baixa Tensão,2023,1,3501687.901
Macedo de Cavaleiros,Baixa Tensão,2023,2,2979576.8389999997
Macedo de Cavaleiros,Baixa Tensão,2023,3,2851573.6810000003
Macedo de Cavaleiros,Baixa Tensão,2023,4,2360410.0579999997
Macedo de Cavaleiros,Baixa Tensão,2023,5,2301283.117
Macedo de Cavaleiros,Baixa Tensão,2023,6,2286126.404
Macedo de Cavaleiros,Baixa Tensão,2023,7,2520385.092
Macedo de Cavaleiros,Baixa Tensão,2023,8,2650046.378
Macedo de Cavaleiros,Baixa Tensão,2023,9,2368159.543
Macedo de Cavaleiros,Baixa Tensão,2023,10,2564983.884
Macedo de Cavaleiros,Baixa Tensão,2023,11,2982204.89
Macedo de Cavaleiros,Baixa Tensão,2023,12,3766934.213
Macedo de Cavaleiros,Baixa Tensão,2024,1,3569225.026
Macedo de Cavaleiros,Baixa Tensão,2024,2,1140573.974
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2020,11,612388.092
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2020,12,644868.166
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,1,663651.1
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,2,567984.244
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,3,628022.656
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,4,597903.765
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,5,631431.176
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,6,662035.022
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,7,745028.4210000001
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,8,766514.3250000001
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,9,650468.291
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,10,585826.8019999999
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,11,572989.397
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2021,12,570364.8010000001
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,1,559807.194
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,2,514812.306
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,3,527509.604
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,4,508806.66099999996
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,5,535404.1660000001
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,6,535001.069
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,7,710762.772
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,8,698755.908
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,9,553056.654
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,10,534162.926
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,11,528190.438
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2022,12,558201.302
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,1,569060.4839999999
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,2,484788.30500000005
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,3,518067.76
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,4,491499.917
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,5,502706.026
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,6,546461.508
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,7,656491.276
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,8,685642.917
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,9,567564.378
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,10,538900.01
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,11,500411.686
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2023,12,543672.733
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2024,1,527112.982
Macedo de Cavaleiros,"Muito Alta, Alta e Média Tensões",2024,2,137539.01799999998
Mafra,Baixa Tensão,2020,11,15759049.966
Mafra,Baixa Tensão,2020,12,18202122.502
Mafra,Baixa Tensão,2021,1,19171579.94
Mafra,Baixa Tensão,2021,2,15980008.597
Mafra,Baixa Tensão,2021,3,15886475.768000001
Mafra,Baixa Tensão,2021,4,14445592.165
Mafra,Baixa Tensão,2021,5,14483874.987
Mafra,Baixa Tensão,2021,6,13716929.729
Mafra,Baixa Tensão,2021,7,13975648.314
Mafra,Baixa Tensão,2021,8,14108055.306
Mafra,Baixa Tensão,2021,9,13955048.086
Mafra,Baixa Tensão,2021,10,15019345.744
Mafra,Baixa Tensão,2021,11,16090195.667
Mafra,Baixa Tensão,2021,12,17890136.697
Mafra,Baixa Tensão,2022,1,18186347.292999998
Mafra,Baixa Tensão,2022,2,16089903.23
Mafra,Baixa Tensão,2022,3,17020175.144
Mafra,Baixa Tensão,2022,4,15173670.791
Mafra,Baixa Tensão,2022,5,14738014.873
Mafra,Baixa Tensão,2022,6,13949291.669
Mafra,Baixa Tensão,2022,7,14493669.891
Mafra,Baixa Tensão,2022,8,14721766.809
Mafra,Baixa Tensão,2022,9,15167344.005
Mafra,Baixa Tensão,2022,10,16274063.227
Mafra,Baixa Tensão,2022,11,16716553.118
Mafra,Baixa Tensão,2022,12,18463432.92
Mafra,Baixa Tensão,2023,1,19156165.017
Mafra,Baixa Tensão,2023,2,17071404.525
Mafra,Baixa Tensão,2023,3,16761770.005
Mafra,Baixa Tensão,2023,4,14412602.82
Mafra,Baixa Tensão,2023,5,14352790.798
Mafra,Baixa Tensão,2023,6,13908551.834999999
Mafra,Baixa Tensão,2023,7,14367032.635
Mafra,Baixa Tensão,2023,8,14569052.404
Mafra,Baixa Tensão,2023,9,14314407.614
Mafra,Baixa Tensão,2023,10,15536094.336
Mafra,Baixa Tensão,2023,11,16685555.454
Mafra,Baixa Tensão,2023,12,19730948.557
Mafra,Baixa Tensão,2024,1,19658405.147
Mafra,Baixa Tensão,2024,2,6727957.853
Mafra,"Muito Alta, Alta e Média Tensões",2020,11,7031123.035
Mafra,"Muito Alta, Alta e Média Tensões",2020,12,7045739.283
Mafra,"Muito Alta, Alta e Média Tensões",2021,1,7161541.6280000005
Mafra,"Muito Alta, Alta e Média Tensões",2021,2,6442255.452
Mafra,"Muito Alta, Alta e Média Tensões",2021,3,6941813.92
Mafra,"Muito Alta, Alta e Média Tensões",2021,4,6394711.517
Mafra,"Muito Alta, Alta e Média Tensões",2021,5,6648344.041
Mafra,"Muito Alta, Alta e Média Tensões",2021,6,6355040.2129999995
Mafra,"Muito Alta, Alta e Média Tensões",2021,7,6922134.617
Mafra,"Muito Alta, Alta e Média Tensões",2021,8,7462267.413
Mafra,"Muito Alta, Alta e Média Tensões",2021,9,7386315.199
Mafra,"Muito Alta, Alta e Média Tensões",2021,10,7523279.084
Mafra,"Muito Alta, Alta e Média Tensões",2021,11,7332381.220000001
Mafra,"Muito Alta, Alta e Média Tensões",2021,12,7583137.696
Mafra,"Muito Alta, Alta e Média Tensões",2022,1,7579003.293
Mafra,"Muito Alta, Alta e Média Tensões",2022,2,6944172.719
Mafra,"Muito Alta, Alta e Média Tensões",2022,3,7486570.324
Mafra,"Muito Alta, Alta e Média Tensões",2022,4,6872547.08
Mafra,"Muito Alta, Alta e Média Tensões",2022,5,7046718.311
Mafra,"Muito Alta, Alta e Média Tensões",2022,6,6844446.273
Mafra,"Muito Alta, Alta e Média Tensões",2022,7,7481660.056
Mafra,"Muito Alta, Alta e Média Tensões",2022,8,7501261.666
Mafra,"Muito Alta, Alta e Média Tensões",2022,9,7364439.1280000005
Mafra,"Muito Alta, Alta e Média Tensões",2022,10,7616339.263
Mafra,"Muito Alta, Alta e Média Tensões",2022,11,7432813.404
Mafra,"Muito Alta, Alta e Média Tensões",2022,12,7606790.483
Mafra,"Muito Alta, Alta e Média Tensões",2023,1,7471063.181
Mafra,"Muito Alta, Alta e Média Tensões",2023,2,6744997.52
Mafra,"Muito Alta, Alta e Média Tensões",2023,3,7243280.833
Mafra,"Muito Alta, Alta e Média Tensões",2023,4,6665089.749
Mafra,"Muito Alta, Alta e Média Tensões",2023,5,6937080.29
Mafra,"Muito Alta, Alta e Média Tensões",2023,6,6935850.427
Mafra,"Muito Alta, Alta e Média Tensões",2023,7,7138835.032
Mafra,"Muito Alta, Alta e Média Tensões",2023,8,7514979.124
Mafra,"Muito Alta, Alta e Média Tensões",2023,9,7383727.066
Mafra,"Muito Alta, Alta e Média Tensões",2023,10,7776810.476
Mafra,"Muito Alta, Alta e Média Tensões",2023,11,7448587.164
Mafra,"Muito Alta, Alta e Média Tensões",2023,12,7367715.138
Mafra,"Muito Alta, Alta e Média Tensões",2024,1,7573654.8610000005
Mafra,"Muito Alta, Alta e Média Tensões",2024,2,2805051.139
Maia,Baixa Tensão,2020,11,25907017.579
Maia,Baixa Tensão,2020,12,29406507.180999998
Maia,Baixa Tensão,2021,1,31054108.749
Maia,Baixa Tensão,2021,2,25559590.647
Maia,Baixa Tensão,2021,3,25394293.747
Maia,Baixa Tensão,2021,4,22840206.154
Maia,Baixa Tensão,2021,5,22815093.985
Maia,Baixa Tensão,2021,6,21774841.847
Maia,Baixa Tensão,2021,7,22437431.354
Maia,Baixa Tensão,2021,8,22298634.368
Maia,Baixa Tensão,2021,9,22139486.074
Maia,Baixa Tensão,2021,10,23976630.233
Maia,Baixa Tensão,2021,11,25642385.328
Maia,Baixa Tensão,2021,12,28203884.514
Maia,Baixa Tensão,2022,1,28782156.18
Maia,Baixa Tensão,2022,2,25432545.658
Maia,Baixa Tensão,2022,3,26534751.916
Maia,Baixa Tensão,2022,4,23662817.979
Maia,Baixa Tensão,2022,5,23241794.476
Maia,Baixa Tensão,2022,6,21935885.125
Maia,Baixa Tensão,2022,7,22685765.37
Maia,Baixa Tensão,2022,8,21996605.57
Maia,Baixa Tensão,2022,9,21758936.995
Maia,Baixa Tensão,2022,10,23437524.604000002
Maia,Baixa Tensão,2022,11,24886376.621
Maia,Baixa Tensão,2022,12,27919670.408
Maia,Baixa Tensão,2023,1,29615379.366
Maia,Baixa Tensão,2023,2,25892632.016
Maia,Baixa Tensão,2023,3,26200764.601999998
Maia,Baixa Tensão,2023,4,22678708.786
Maia,Baixa Tensão,2023,5,22549082.917
Maia,Baixa Tensão,2023,6,21916376.241
Maia,Baixa Tensão,2023,7,22270529.417
Maia,Baixa Tensão,2023,8,22049657.971
Maia,Baixa Tensão,2023,9,21930176.409
Maia,Baixa Tensão,2023,10,24226872.821000002
Maia,Baixa Tensão,2023,11,26280885.438
Maia,Baixa Tensão,2023,12,30733884.944
Maia,Baixa Tensão,2024,1,30838967.689
Maia,Baixa Tensão,2024,2,9991764.311
Maia,"Muito Alta, Alta e Média Tensões",2020,11,94596572.747
Maia,"Muito Alta, Alta e Média Tensões",2020,12,86962569.061
Maia,"Muito Alta, Alta e Média Tensões",2021,1,94537274.152
Maia,"Muito Alta, Alta e Média Tensões",2021,2,87635864.26799999
Maia,"Muito Alta, Alta e Média Tensões",2021,3,93777312.58
Maia,"Muito Alta, Alta e Média Tensões",2021,4,77283388.857
Maia,"Muito Alta, Alta e Média Tensões",2021,5,94015835.989
Maia,"Muito Alta, Alta e Média Tensões",2021,6,87573042.573
Maia,"Muito Alta, Alta e Média Tensões",2021,7,60228549.339
Maia,"Muito Alta, Alta e Média Tensões",2021,8,82459094.749
Maia,"Muito Alta, Alta e Média Tensões",2021,9,91050846.493
Maia,"Muito Alta, Alta e Média Tensões",2021,10,89784080.598
Maia,"Muito Alta, Alta e Média Tensões",2021,11,86425963.786
Maia,"Muito Alta, Alta e Média Tensões",2021,12,54294697.616
Maia,"Muito Alta, Alta e Média Tensões",2022,1,78083102.062
Maia,"Muito Alta, Alta e Média Tensões",2022,2,80047702.79900001
Maia,"Muito Alta, Alta e Média Tensões",2022,3,73155280.68699999
Maia,"Muito Alta, Alta e Média Tensões",2022,4,84969025.82800001
Maia,"Muito Alta, Alta e Média Tensões",2022,5,88759045.68
Maia,"Muito Alta, Alta e Média Tensões",2022,6,83856674.944
Maia,"Muito Alta, Alta e Média Tensões",2022,7,65532902.579
Maia,"Muito Alta, Alta e Média Tensões",2022,8,75794291.162
Maia,"Muito Alta, Alta e Média Tensões",2022,9,86441273.913
Maia,"Muito Alta, Alta e Média Tensões",2022,10,94637897.751
Maia,"Muito Alta, Alta e Média Tensões",2022,11,93940003.13599999
Maia,"Muito Alta, Alta e Média Tensões",2022,12,69546100.45899999
Maia,"Muito Alta, Alta e Média Tensões",2023,1,88379014.12799999
Maia,"Muito Alta, Alta e Média Tensões",2023,2,85031451.79800001
Maia,"Muito Alta, Alta e Média Tensões",2023,3,95710829.711
Maia,"Muito Alta, Alta e Média Tensões",2023,4,86511849.68699999
Maia,"Muito Alta, Alta e Média Tensões",2023,5,89929655.422
Maia,"Muito Alta, Alta e Média Tensões",2023,6,87688022.254
Maia,"Muito Alta, Alta e Média Tensões",2023,7,93834402.407
Maia,"Muito Alta, Alta e Média Tensões",2023,8,55599914.955
Maia,"Muito Alta, Alta e Média Tensões",2023,9,91790540.43
Maia,"Muito Alta, Alta e Média Tensões",2023,10,96418836.911
Maia,"Muito Alta, Alta e Média Tensões",2023,11,96443365.534
Maia,"Muito Alta, Alta e Média Tensões",2023,12,86626274.763
Maia,"Muito Alta, Alta e Média Tensões",2024,1,86976336.36400001
Maia,"Muito Alta, Alta e Média Tensões",2024,2,5659955.636
Mangualde,Baixa Tensão,2020,11,3068783.603
Mangualde,Baixa Tensão,2020,12,3456479.648
Mangualde,Baixa Tensão,2021,1,3575447.577
Mangualde,Baixa Tensão,2021,2,2956769.021
Mangualde,Baixa Tensão,2021,3,2989293.487
Mangualde,Baixa Tensão,2021,4,2722853.154
Mangualde,Baixa Tensão,2021,5,2745689.672
Mangualde,Baixa Tensão,2021,6,2660972.2830000003
Mangualde,Baixa Tensão,2021,7,2854102.587
Mangualde,Baixa Tensão,2021,8,2936181.086
Mangualde,Baixa Tensão,2021,9,2764687.857
Mangualde,Baixa Tensão,2021,10,2932017.574
Mangualde,Baixa Tensão,2021,11,3158844.957
Mangualde,Baixa Tensão,2021,12,3509002.7449999996
Mangualde,Baixa Tensão,2022,1,3509467.402
Mangualde,Baixa Tensão,2022,2,3053887.054
Mangualde,Baixa Tensão,2022,3,3244383.1689999998
Mangualde,Baixa Tensão,2022,4,2894961.393
Mangualde,Baixa Tensão,2022,5,2788908.49
Mangualde,Baixa Tensão,2022,6,2730069.4919999996
Mangualde,Baixa Tensão,2022,7,3131496.372
Mangualde,Baixa Tensão,2022,8,3068327.935
Mangualde,Baixa Tensão,2022,9,2757861.957
Mangualde,Baixa Tensão,2022,10,2882922.822
Mangualde,Baixa Tensão,2022,11,3132861.869
Mangualde,Baixa Tensão,2022,12,3555040.045
Mangualde,Baixa Tensão,2023,1,3743933.572
Mangualde,Baixa Tensão,2023,2,3236073.671
Mangualde,Baixa Tensão,2023,3,3163317.4000000004
Mangualde,Baixa Tensão,2023,4,2744514.719
Mangualde,Baixa Tensão,2023,5,2743096.005
Mangualde,Baixa Tensão,2023,6,2742654.633
Mangualde,Baixa Tensão,2023,7,3019092.501
Mangualde,Baixa Tensão,2023,8,3146001.93
Mangualde,Baixa Tensão,2023,9,2848816.42
Mangualde,Baixa Tensão,2023,10,3077952.52
Mangualde,Baixa Tensão,2023,11,3383725.317
Mangualde,Baixa Tensão,2023,12,3952977.312
Mangualde,Baixa Tensão,2024,1,3804929.753
Mangualde,Baixa Tensão,2024,2,1199448.247
Mangualde,"Muito Alta, Alta e Média Tensões",2020,11,11411883.642
Mangualde,"Muito Alta, Alta e Média Tensões",2020,12,9644080.901
Mangualde,"Muito Alta, Alta e Média Tensões",2021,1,11551623.522
