concelho,ano,mes,inclui_mobilidade_eletrica,cpes_com_dcs_recolhidos_quantidade
Vieira do Minho,2022,10,Sim,1
Vieira do Minho,2022,11,Não,1801
Vieira do Minho,2022,11,Sim,1
Vieira do Minho,2022,12,Não,1905
Vieira do Minho,2022,12,Sim,1
Vieira do Minho,2023,1,Não,2134
Vieira do Minho,2023,1,Sim,1
Vieira do Minho,2023,2,Não,2445
Vieira do Minho,2023,2,Sim,1
Vieira do Minho,2023,3,Não,2839
Vieira do Minho,2023,3,Sim,1
Vieira do Minho,2023,4,Não,2985
Vieira do Minho,2023,4,Sim,1
Vieira do Minho,2023,5,Não,3142
Vieira do Minho,2023,5,Sim,1
Vieira do Minho,2023,6,Não,3615
Vieira do Minho,2023,6,Sim,1
Vieira do Minho,2023,7,Não,3755
Vieira do Minho,2023,7,Sim,1
Vieira do Minho,2023,8,Não,3874
Vieira do Minho,2023,8,Sim,2
Vieira do Minho,2023,9,Não,4017
Vieira do Minho,2023,9,Sim,2
Vieira do Minho,2023,10,Não,4259
Vieira do Minho,2023,10,Sim,3
Vieira do Minho,2023,11,Não,4448
Vieira do Minho,2023,11,Sim,3
Vieira do Minho,2023,12,Não,4618
Vieira do Minho,2023,12,Sim,3
Vieira do Minho,2024,1,Não,4754
Vieira do Minho,2024,1,Sim,3
Vieira do Minho,2024,2,Não,4815
Vieira do Minho,2024,2,Sim,3
Vieira do Minho,2024,3,Não,5322
Vieira do Minho,2024,3,Sim,3
Vieira do Minho,2024,4,Não,5282
Vieira do Minho,2024,4,Sim,3
Vila Flor,2022,8,Não,1777
Vila Flor,2022,8,Sim,1
Vila Flor,2022,9,Não,1722
Vila Flor,2022,9,Sim,1
Vila Flor,2022,10,Não,1964
Vila Flor,2022,10,Sim,1
Vila Flor,2022,11,Não,2115
Vila Flor,2022,11,Sim,1
Vila Flor,2022,12,Não,2126
Vila Flor,2022,12,Sim,1
Vila Flor,2023,1,Não,2205
Vila Flor,2023,1,Sim,1
Vila Flor,2023,2,Não,2240
Vila Flor,2023,2,Sim,1
Vila Flor,2023,3,Não,2514
Vila Flor,2023,3,Sim,1
Vila Flor,2023,4,Não,2573
Vila Flor,2023,4,Sim,1
Vila Flor,2023,5,Não,2577
Vila Flor,2023,5,Sim,1
Vila Flor,2023,6,Não,2622
Vila Flor,2023,6,Sim,1
Vila Flor,2023,7,Não,2697
Vila Flor,2023,7,Sim,1
Vila Flor,2023,8,Não,2967
Vila Flor,2023,8,Sim,1
Vila Flor,2023,9,Não,2789
Vila Flor,2023,9,Sim,1
Vila Flor,2023,10,Não,2850
Vila Flor,2023,10,Sim,1
Vila Flor,2023,11,Não,3022
Vila Flor,2023,11,Sim,1
Vila Flor,2023,12,Não,3656
Vila Flor,2023,12,Sim,1
Vila Flor,2024,1,Não,3733
Vila Flor,2024,1,Sim,1
Vila Flor,2024,2,Não,4172
Vila Flor,2024,2,Sim,1
Vila Flor,2024,3,Não,4478
Vila Flor,2024,3,Sim,1
Vila Flor,2024,4,Não,4474
Vila Flor,2024,4,Sim,1
Vila Franca de Xira,2022,8,Não,34983
Vila Franca de Xira,2022,8,Sim,3
Vila Franca de Xira,2022,9,Não,34569
Vila Franca de Xira,2022,9,Sim,3
Vila Franca de Xira,2022,10,Não,36755
Vila Franca de Xira,2022,10,Sim,3
Vila Franca de Xira,2022,11,Não,37075
Vila Franca de Xira,2022,11,Sim,3
Vila Franca de Xira,2022,12,Não,37570
Vila Franca de Xira,2022,12,Sim,5
Vila Franca de Xira,2023,1,Não,40861
Vila Franca de Xira,2023,1,Sim,5
Vila Franca de Xira,2023,2,Não,42117
Vila Franca de Xira,2023,2,Sim,5
Vila Franca de Xira,2023,3,Não,43745
Vila Franca de Xira,2023,3,Sim,4
Vila Franca de Xira,2023,4,Não,44729
Vila Franca de Xira,2023,4,Sim,5
Vila Franca de Xira,2023,5,Não,43143
Vila Franca de Xira,2023,5,Sim,5
Vila Franca de Xira,2023,6,Não,47586
Vila Franca de Xira,2023,6,Sim,6
Vila Franca de Xira,2023,7,Não,47793
Vila Franca de Xira,2023,7,Sim,6
Vila Franca de Xira,2023,8,Não,48514
Vila Franca de Xira,2023,8,Sim,6
Vila Franca de Xira,2023,9,Não,49602
Vila Franca de Xira,2023,9,Sim,8
Vila Franca de Xira,2023,10,Não,49910
Vila Franca de Xira,2023,10,Sim,10
Vila Franca de Xira,2023,11,Não,50809
Vila Franca de Xira,2023,11,Sim,11
Vila Franca de Xira,2023,12,Não,53283
Vila Franca de Xira,2023,12,Sim,12
Vila Franca de Xira,2024,1,Não,52678
Vila Franca de Xira,2024,1,Sim,14
Vila Franca de Xira,2024,2,Não,54098
Vila Franca de Xira,2024,2,Sim,18
Vila Franca de Xira,2024,3,Não,55915
Vila Franca de Xira,2024,3,Sim,19
Vila Franca de Xira,2024,4,Não,55991
Vila Franca de Xira,2024,4,Sim,19
Vila Nova da Barquinha,2022,8,Não,1564
Vila Nova da Barquinha,2022,8,Sim,3
Vila Nova da Barquinha,2022,9,Não,1632
Vila Nova da Barquinha,2022,9,Sim,3
Vila Nova da Barquinha,2022,10,Não,1745
Vila Nova da Barquinha,2022,10,Sim,3
Vila Nova da Barquinha,2022,11,Não,1937
Vila Nova da Barquinha,2022,11,Sim,2
Vila Nova da Barquinha,2022,12,Não,2246
Vila Nova da Barquinha,2022,12,Sim,3
Vila Nova da Barquinha,2023,1,Não,2395
Vila Nova da Barquinha,2023,1,Sim,3
Vila Nova da Barquinha,2023,2,Não,2531
Vila Nova da Barquinha,2023,2,Sim,3
Vila Nova da Barquinha,2023,3,Não,2667
Vila Nova da Barquinha,2023,3,Sim,3
Vila Nova da Barquinha,2023,4,Não,2710
Vila Nova da Barquinha,2023,4,Sim,3
Vila Nova da Barquinha,2023,5,Não,2747
Vila Nova da Barquinha,2023,5,Sim,2
Vila Nova da Barquinha,2023,6,Não,2935
Vila Nova da Barquinha,2023,6,Sim,5
Vila Nova da Barquinha,2023,7,Não,3060
Vila Nova da Barquinha,2023,7,Sim,5
Vila Nova da Barquinha,2023,8,Não,3160
Vila Nova da Barquinha,2023,8,Sim,5
Vila Nova da Barquinha,2023,9,Não,3297
Vila Nova da Barquinha,2023,9,Sim,5
Vila Nova da Barquinha,2023,10,Não,3362
Vila Nova da Barquinha,2023,10,Sim,6
Vila Nova da Barquinha,2023,11,Não,3460
Vila Nova da Barquinha,2023,11,Sim,6
Vila Nova da Barquinha,2023,12,Não,3489
Vila Nova da Barquinha,2023,12,Sim,6
Vila Nova da Barquinha,2024,1,Não,3693
Vila Nova da Barquinha,2024,1,Sim,6
Vila Nova da Barquinha,2024,2,Não,3725
Vila Nova da Barquinha,2024,2,Sim,6
Vila Nova da Barquinha,2024,3,Não,3964
Vila Nova da Barquinha,2024,3,Sim,6
Vila Nova da Barquinha,2024,4,Não,3867
Vila Nova da Barquinha,2024,4,Sim,6
Vila Nova de Cerveira,2022,8,Não,1607
Vila Nova de Cerveira,2022,8,Sim,2
Vila Nova de Cerveira,2022,9,Não,1661
Vila Nova de Cerveira,2022,9,Sim,2
Vila Nova de Cerveira,2022,10,Não,1814
Vila Nova de Cerveira,2022,10,Sim,2
Vila Nova de Cerveira,2022,11,Não,1856
Vila Nova de Cerveira,2022,11,Sim,2
Vila Nova de Cerveira,2022,12,Não,1899
Vila Nova de Cerveira,2022,12,Sim,2
Vila Nova de Cerveira,2023,1,Não,1828
Vila Nova de Cerveira,2023,1,Sim,2
Vila Nova de Cerveira,2023,2,Não,1935
Vila Nova de Cerveira,2023,2,Sim,2
Vila Nova de Cerveira,2023,3,Não,2451
Vila Nova de Cerveira,2023,3,Sim,2
Vila Nova de Cerveira,2023,4,Não,3447
Vila Nova de Cerveira,2023,4,Sim,2
Vila Nova de Cerveira,2023,5,Não,3661
Vila Nova de Cerveira,2023,5,Sim,2
Vila Nova de Cerveira,2023,6,Não,3839
Vila Nova de Cerveira,2023,6,Sim,2
Vila Nova de Cerveira,2023,7,Não,3991
Vila Nova de Cerveira,2023,7,Sim,2
Vila Nova de Cerveira,2023,8,Não,4420
Vila Nova de Cerveira,2023,8,Sim,2
Vila Nova de Cerveira,2023,9,Não,4514
Vila Nova de Cerveira,2023,9,Sim,2
Vila Nova de Cerveira,2023,10,Não,4588
Vila Nova de Cerveira,2023,10,Sim,2
Vila Nova de Cerveira,2023,11,Não,4582
Vila Nova de Cerveira,2023,11,Sim,2
Vila Nova de Cerveira,2023,12,Não,4415
Vila Nova de Cerveira,2023,12,Sim,2
Vila Nova de Cerveira,2024,1,Não,4454
Vila Nova de Cerveira,2024,1,Sim,2
Vila Nova de Cerveira,2024,2,Não,4731
Vila Nova de Cerveira,2024,2,Sim,2
Vila Nova de Cerveira,2024,3,Não,4876
Vila Nova de Cerveira,2024,3,Sim,2
Vila Nova de Cerveira,2024,4,Não,4854
Vila Nova de Cerveira,2024,4,Sim,2
Vila Nova de Famalicão,2022,8,Não,29975
Vila Nova de Famalicão,2022,8,Sim,1
Vila Nova de Famalicão,2022,9,Não,29778
Vila Nova de Famalicão,2022,9,Sim,1
Vila Nova de Famalicão,2022,10,Não,31043
Vila Nova de Famalicão,2022,10,Sim,1
Vila Nova de Famalicão,2022,11,Não,32040
Vila Nova de Famalicão,2022,11,Sim,1
Vila Nova de Famalicão,2022,12,Não,32939
Vila Nova de Famalicão,2022,12,Sim,2
Vila Nova de Famalicão,2023,1,Não,33492
Vila Nova de Famalicão,2023,1,Sim,2
Vila Nova de Famalicão,2023,2,Não,35336
Vila Nova de Famalicão,2023,2,Sim,2
Vila Nova de Famalicão,2023,3,Não,36655
Vila Nova de Famalicão,2023,3,Sim,2
Vila Nova de Famalicão,2023,4,Não,37030
Vila Nova de Famalicão,2023,4,Sim,2
Vila Nova de Famalicão,2023,5,Não,37185
Vila Nova de Famalicão,2023,5,Sim,2
Vila Nova de Famalicão,2023,6,Não,38038
Vila Nova de Famalicão,2023,6,Sim,3
Vila Nova de Famalicão,2023,7,Não,39698
Vila Nova de Famalicão,2023,7,Sim,3
Vila Nova de Famalicão,2023,8,Não,40183
Vila Nova de Famalicão,2023,8,Sim,3
Vila Nova de Famalicão,2023,9,Não,41653
Vila Nova de Famalicão,2023,9,Sim,3
Vila Nova de Famalicão,2023,10,Não,42334
Vila Nova de Famalicão,2023,10,Sim,3
Vila Nova de Famalicão,2023,11,Não,43302
Vila Nova de Famalicão,2023,11,Sim,4
Vila Nova de Famalicão,2023,12,Não,43860
Vila Nova de Famalicão,2023,12,Sim,7
Vila Nova de Famalicão,2024,1,Não,44991
Vila Nova de Famalicão,2024,1,Sim,7
Vila Nova de Famalicão,2024,2,Não,46056
Vila Nova de Famalicão,2024,2,Sim,9
Vila Nova de Famalicão,2024,3,Não,47710
Vila Nova de Famalicão,2024,3,Sim,9
Vila Nova de Famalicão,2024,4,Não,47577
Vila Nova de Famalicão,2024,4,Sim,9
Vila Nova de Foz Côa,2022,8,Não,1431
Vila Nova de Foz Côa,2022,8,Sim,1
Vila Nova de Foz Côa,2022,9,Não,1408
Vila Nova de Foz Côa,2022,9,Sim,1
Vila Nova de Foz Côa,2022,10,Não,1416
Vila Nova de Foz Côa,2022,10,Sim,1
Vila Nova de Foz Côa,2022,11,Não,1506
Vila Nova de Foz Côa,2022,11,Sim,2
Vila Nova de Foz Côa,2022,12,Não,1522
Vila Nova de Foz Côa,2022,12,Sim,2
Vila Nova de Foz Côa,2023,1,Não,1541
Vila Nova de Foz Côa,2023,1,Sim,2
Vila Nova de Foz Côa,2023,2,Não,1573
Vila Nova de Foz Côa,2023,2,Sim,2
Vila Nova de Foz Côa,2023,3,Não,1537
Vila Nova de Foz Côa,2023,3,Sim,2
Vila Nova de Foz Côa,2023,4,Não,1626
Vila Nova de Foz Côa,2023,4,Sim,2
Vila Nova de Foz Côa,2023,5,Não,1696
Vila Nova de Foz Côa,2023,5,Sim,2
Vila Nova de Foz Côa,2023,6,Não,2015
Vila Nova de Foz Côa,2023,6,Sim,2
Vila Nova de Foz Côa,2023,7,Não,2024
Vila Nova de Foz Côa,2023,7,Sim,2
Vila Nova de Foz Côa,2023,8,Não,2085
Vila Nova de Foz Côa,2023,8,Sim,2
Vila Nova de Foz Côa,2023,9,Não,2280
Vila Nova de Foz Côa,2023,9,Sim,2
Vila Nova de Foz Côa,2023,10,Não,2314
Vila Nova de Foz Côa,2023,10,Sim,2
Vila Nova de Foz Côa,2023,11,Não,2582
Vila Nova de Foz Côa,2023,11,Sim,2
Vila Nova de Foz Côa,2023,12,Não,2644
Vila Nova de Foz Côa,2023,12,Sim,2
Vila Nova de Foz Côa,2024,1,Não,2717
Vila Nova de Foz Côa,2024,1,Sim,2
Vila Nova de Foz Côa,2024,2,Não,2774
Vila Nova de Foz Côa,2024,2,Sim,2
Vila Nova de Foz Côa,2024,3,Não,2931
Vila Nova de Foz Côa,2024,3,Sim,2
Vila Nova de Foz Côa,2024,4,Não,2937
Vila Nova de Foz Côa,2024,4,Sim,2
Vila Nova de Gaia,2022,8,Não,90437
Vila Nova de Gaia,2022,8,Sim,19
Vila Nova de Gaia,2022,9,Não,89575
Vila Nova de Gaia,2022,9,Sim,19
Vila Nova de Gaia,2022,10,Não,92409
Vila Nova de Gaia,2022,10,Sim,18
Vila Nova de Gaia,2022,11,Não,94037
Vila Nova de Gaia,2022,11,Sim,19
Vila Nova de Gaia,2022,12,Não,95243
Vila Nova de Gaia,2022,12,Sim,22
Vila Nova de Gaia,2023,1,Não,96631
Vila Nova de Gaia,2023,1,Sim,22
Vila Nova de Gaia,2023,2,Não,99827
Vila Nova de Gaia,2023,2,Sim,23
Vila Nova de Gaia,2023,3,Não,100062
Vila Nova de Gaia,2023,3,Sim,22
Vila Nova de Gaia,2023,4,Não,103129
Vila Nova de Gaia,2023,4,Sim,23
Vila Nova de Gaia,2023,5,Não,102527
Vila Nova de Gaia,2023,5,Sim,23
Vila Nova de Gaia,2023,6,Não,106524
Vila Nova de Gaia,2023,6,Sim,25
Vila Nova de Gaia,2023,7,Não,111334
Vila Nova de Gaia,2023,7,Sim,26
Vila Nova de Gaia,2023,8,Não,113739
Vila Nova de Gaia,2023,8,Sim,34
Vila Nova de Gaia,2023,9,Não,116053
Vila Nova de Gaia,2023,9,Sim,39
Vila Nova de Gaia,2023,10,Não,117884
Vila Nova de Gaia,2023,10,Sim,43
Vila Nova de Gaia,2023,11,Não,119051
Vila Nova de Gaia,2023,11,Sim,48
Vila Nova de Gaia,2023,12,Não,120307
Vila Nova de Gaia,2023,12,Sim,51
Vila Nova de Gaia,2024,1,Não,120806
Vila Nova de Gaia,2024,1,Sim,54
Vila Nova de Gaia,2024,2,Não,122857
Vila Nova de Gaia,2024,2,Sim,60
Vila Nova de Gaia,2024,3,Não,127404
Vila Nova de Gaia,2024,3,Sim,67
Vila Nova de Gaia,2024,4,Não,126893
Vila Nova de Gaia,2024,4,Sim,67
Vila Nova de Paiva,2022,8,Não,2265
Vila Nova de Paiva,2022,8,Sim,1
Vila Nova de Paiva,2022,9,Não,2263
Vila Nova de Paiva,2022,9,Sim,1
Vila Nova de Paiva,2022,10,Não,2341
Vila Nova de Paiva,2022,10,Sim,1
Vila Nova de Paiva,2022,11,Não,2424
Vila Nova de Paiva,2022,11,Sim,1
Vila Nova de Paiva,2022,12,Não,2447
Vila Nova de Paiva,2022,12,Sim,1
Vila Nova de Paiva,2023,1,Não,2765
Vila Nova de Paiva,2023,1,Sim,1
Vila Nova de Paiva,2023,2,Não,3104
Vila Nova de Paiva,2023,2,Sim,1
Vila Nova de Paiva,2023,3,Não,3314
Vila Nova de Paiva,2023,3,Sim,1
Vila Nova de Paiva,2023,4,Não,3492
Vila Nova de Paiva,2023,4,Sim,1
Vila Nova de Paiva,2023,5,Não,3401
Vila Nova de Paiva,2023,5,Sim,1
Vila Nova de Paiva,2023,6,Não,3625
Vila Nova de Paiva,2023,6,Sim,1
Vila Nova de Paiva,2023,7,Não,3822
Vila Nova de Paiva,2023,7,Sim,1
Vila Nova de Paiva,2023,8,Não,3952
Vila Nova de Paiva,2023,8,Sim,1
Vila Nova de Paiva,2023,9,Não,3868
Vila Nova de Paiva,2023,9,Sim,1
Vila Nova de Paiva,2023,10,Não,3845
Vila Nova de Paiva,2023,10,Sim,1
Vila Nova de Paiva,2023,11,Não,3752
Vila Nova de Paiva,2023,11,Sim,1
Vila Nova de Paiva,2023,12,Não,3775
Vila Nova de Paiva,2023,12,Sim,1
Vila Nova de Paiva,2024,1,Não,3927
Vila Nova de Paiva,2024,1,Sim,1
Vila Nova de Paiva,2024,2,Não,3933
Vila Nova de Paiva,2024,2,Sim,1
Vila Nova de Paiva,2024,3,Não,3964
Vila Nova de Paiva,2024,3,Sim,1
Vila Nova de Paiva,2024,4,Não,3930
Vila Nova de Paiva,2024,4,Sim,1
Vila Nova de Poiares,2022,8,Não,746
Vila Nova de Poiares,2022,8,Sim,1
Vila Nova de Poiares,2022,9,Não,767
Vila Nova de Poiares,2022,9,Sim,1
Vila Nova de Poiares,2022,10,Não,765
Vila Nova de Poiares,2022,10,Sim,1
Vila Nova de Poiares,2022,11,Não,921
Vila Nova de Poiares,2022,11,Sim,1
Vila Nova de Poiares,2022,12,Não,1105
Vila Nova de Poiares,2022,12,Sim,1
Vila Nova de Poiares,2023,1,Não,1179
Vila Nova de Poiares,2023,1,Sim,1
Vila Nova de Poiares,2023,2,Não,1443
Vila Nova de Poiares,2023,2,Sim,1
Vila Nova de Poiares,2023,3,Não,1549
Vila Nova de Poiares,2023,3,Sim,1
Vila Nova de Poiares,2023,4,Não,1643
Vila Nova de Poiares,2023,4,Sim,1
Vila Nova de Poiares,2023,5,Não,1688
Vila Nova de Poiares,2023,5,Sim,1
Vila Nova de Poiares,2023,6,Não,1701
Vila Nova de Poiares,2023,6,Sim,1
Vila Nova de Poiares,2023,7,Não,1771
Vila Nova de Poiares,2023,7,Sim,1
Vila Nova de Poiares,2023,8,Não,1853
Vila Nova de Poiares,2023,8,Sim,1
Vila Nova de Poiares,2023,9,Não,1930
Vila Nova de Poiares,2023,9,Sim,1
Vila Nova de Poiares,2023,10,Não,2164
Vila Nova de Poiares,2023,10,Sim,1
Vila Nova de Poiares,2023,11,Não,2222
Vila Nova de Poiares,2023,11,Sim,1
Vila Nova de Poiares,2023,12,Não,2268
Vila Nova de Poiares,2023,12,Sim,1
Vila Nova de Poiares,2024,1,Não,2305
Vila Nova de Poiares,2024,1,Sim,1
Vila Nova de Poiares,2024,2,Não,2385
Vila Nova de Poiares,2024,2,Sim,1
Vila Nova de Poiares,2024,3,Não,2363
Vila Nova de Poiares,2024,3,Sim,1
Vila Nova de Poiares,2024,4,Não,2371
Vila Nova de Poiares,2024,4,Sim,1
Vila Pouca de Aguiar,2022,8,Não,3176
Vila Pouca de Aguiar,2022,8,Sim,1
Vila Pouca de Aguiar,2022,9,Não,3142
Vila Pouca de Aguiar,2022,9,Sim,1
Vila Pouca de Aguiar,2022,10,Não,3267
Vila Pouca de Aguiar,2022,10,Sim,1
Vila Pouca de Aguiar,2022,11,Não,3315
Vila Pouca de Aguiar,2022,11,Sim,1
Vila Pouca de Aguiar,2022,12,Não,3369
Vila Pouca de Aguiar,2022,12,Sim,1
Vila Pouca de Aguiar,2023,1,Não,3389
Vila Pouca de Aguiar,2023,1,Sim,1
Vila Pouca de Aguiar,2023,2,Não,3451
Vila Pouca de Aguiar,2023,2,Sim,1
Vila Pouca de Aguiar,2023,3,Não,3672
Vila Pouca de Aguiar,2023,3,Sim,1
Vila Pouca de Aguiar,2023,4,Não,3788
Vila Pouca de Aguiar,2023,4,Sim,1
Vila Pouca de Aguiar,2023,5,Não,4091
Vila Pouca de Aguiar,2023,5,Sim,1
Vila Pouca de Aguiar,2023,6,Não,4326
Vila Pouca de Aguiar,2023,6,Sim,1
Vila Pouca de Aguiar,2023,7,Não,4514
Vila Pouca de Aguiar,2023,7,Sim,1
Vila Pouca de Aguiar,2023,8,Não,4693
Vila Pouca de Aguiar,2023,8,Sim,1
Vila Pouca de Aguiar,2023,9,Não,4786
Vila Pouca de Aguiar,2023,9,Sim,1
Vila Pouca de Aguiar,2023,10,Não,4957
Vila Pouca de Aguiar,2023,10,Sim,1
Vila Pouca de Aguiar,2023,11,Não,5325
Vila Pouca de Aguiar,2023,11,Sim,1
Vila Pouca de Aguiar,2023,12,Não,5594
Vila Pouca de Aguiar,2023,12,Sim,1
Vila Pouca de Aguiar,2024,1,Não,5959
Vila Pouca de Aguiar,2024,1,Sim,1
Vila Pouca de Aguiar,2024,2,Não,6033
Vila Pouca de Aguiar,2024,2,Sim,1
Vila Pouca de Aguiar,2024,3,Não,6391
Vila Pouca de Aguiar,2024,3,Sim,1
Vila Pouca de Aguiar,2024,4,Não,6401
Vila Pouca de Aguiar,2024,4,Sim,1
Vila Real,2022,8,Não,18036
Vila Real,2022,8,Sim,6
Vila Real,2022,9,Não,17939
Vila Real,2022,9,Sim,6
Vila Real,2022,10,Não,18780
Vila Real,2022,10,Sim,6
Vila Real,2022,11,Não,18931
Vila Real,2022,11,Sim,6
Vila Real,2022,12,Não,18936
Vila Real,2022,12,Sim,5
Vila Real,2023,1,Não,19375
Vila Real,2023,1,Sim,6
Vila Real,2023,2,Não,19932
Vila Real,2023,2,Sim,7
Vila Real,2023,3,Não,20384
Vila Real,2023,3,Sim,7
Vila Real,2023,4,Não,20643
Vila Real,2023,4,Sim,7
Vila Real,2023,5,Não,20481
Vila Real,2023,5,Sim,7
Vila Real,2023,6,Não,21448
Vila Real,2023,6,Sim,7
Vila Real,2023,7,Não,21644
Vila Real,2023,7,Sim,7
Vila Real,2023,8,Não,22735
Vila Real,2023,8,Sim,7
Vila Real,2023,9,Não,22560
Vila Real,2023,9,Sim,7
Vila Real,2023,10,Não,23922
Vila Real,2023,10,Sim,7
Vila Real,2023,11,Não,24159
Vila Real,2023,11,Sim,8
Vila Real,2023,12,Não,24483
Vila Real,2023,12,Sim,9
Vila Real,2024,1,Não,25120
Vila Real,2024,1,Sim,10
Vila Real,2024,2,Não,25704
Vila Real,2024,2,Sim,10
Vila Real,2024,3,Não,27329
Vila Real,2024,3,Sim,10
Vila Real,2024,4,Não,27364
Vila Real,2024,4,Sim,10
Vila Real de Santo António,2022,8,Não,4124
Vila Real de Santo António,2022,8,Sim,2
Vila Real de Santo António,2022,9,Não,4978
Vila Real de Santo António,2022,9,Sim,2
Vila Real de Santo António,2022,10,Não,5896
Vila Real de Santo António,2022,10,Sim,2
Vila Real de Santo António,2022,11,Não,6837
Vila Real de Santo António,2022,11,Sim,2
Vila Real de Santo António,2022,12,Não,6486
Vila Real de Santo António,2022,12,Sim,2
Vila Real de Santo António,2023,1,Não,7185
Vila Real de Santo António,2023,1,Sim,2
Vila Real de Santo António,2023,2,Não,7683
Vila Real de Santo António,2023,2,Sim,2
Vila Real de Santo António,2023,3,Não,8137
Vila Real de Santo António,2023,3,Sim,2
Vila Real de Santo António,2023,4,Não,7849
Vila Real de Santo António,2023,4,Sim,2
Vila Real de Santo António,2023,5,Não,7904
Vila Real de Santo António,2023,5,Sim,2
Vila Real de Santo António,2023,6,Não,8583
Vila Real de Santo António,2023,6,Sim,3
Vila Real de Santo António,2023,7,Não,9060
Vila Real de Santo António,2023,7,Sim,3
Vila Real de Santo António,2023,8,Não,9831
Vila Real de Santo António,2023,8,Sim,4
Vila Real de Santo António,2023,9,Não,10242
Vila Real de Santo António,2023,9,Sim,4
Vila Real de Santo António,2023,10,Não,10742
Vila Real de Santo António,2023,10,Sim,4
Vila Real de Santo António,2023,11,Não,10924
Vila Real de Santo António,2023,11,Sim,4
Vila Real de Santo António,2023,12,Não,11908
Vila Real de Santo António,2023,12,Sim,4
Vila Real de Santo António,2024,1,Não,11106
Vila Real de Santo António,2024,1,Sim,4
Vila Real de Santo António,2024,2,Não,12058
Vila Real de Santo António,2024,2,Sim,4
Vila Real de Santo António,2024,3,Não,13027
Vila Real de Santo António,2024,3,Sim,4
Vila Real de Santo António,2024,4,Não,13404
Vila Real de Santo António,2024,4,Sim,4
Vila Velha de Rodão,2022,8,Não,696
Vila Velha de Rodão,2022,8,Sim,1
Vila Velha de Rodão,2022,9,Não,737
Vila Velha de Rodão,2022,9,Sim,1
Vila Velha de Rodão,2022,10,Não,777
Vila Velha de Rodão,2022,10,Sim,1
Vila Velha de Rodão,2022,11,Não,807
Vila Velha de Rodão,2022,11,Sim,1
Vila Velha de Rodão,2022,12,Não,838
Vila Velha de Rodão,2022,12,Sim,1
Vila Velha de Rodão,2023,1,Não,902
Vila Velha de Rodão,2023,1,Sim,1
Vila Velha de Rodão,2023,2,Não,1016
Vila Velha de Rodão,2023,2,Sim,1
Vila Velha de Rodão,2023,3,Não,1172
Vila Velha de Rodão,2023,3,Sim,1
Vila Velha de Rodão,2023,4,Não,1435
Vila Velha de Rodão,2023,4,Sim,1
Vila Velha de Rodão,2023,5,Não,1588
Vila Velha de Rodão,2023,5,Sim,1
Vila Velha de Rodão,2023,6,Não,1679
Vila Velha de Rodão,2023,6,Sim,1
Vila Velha de Rodão,2023,7,Não,1709
Vila Velha de Rodão,2023,7,Sim,1
Vila Velha de Rodão,2023,8,Não,1765
Vila Velha de Rodão,2023,8,Sim,1
Vila Velha de Rodão,2023,9,Não,1983
Vila Velha de Rodão,2023,9,Sim,1
Vila Velha de Rodão,2023,10,Não,2467
Vila Velha de Rodão,2023,10,Sim,1
Vila Velha de Rodão,2023,11,Não,2721
Vila Velha de Rodão,2023,11,Sim,1
Vila Velha de Rodão,2023,12,Não,2747
Vila Velha de Rodão,2023,12,Sim,1
Vila Velha de Rodão,2024,1,Não,2772
Vila Velha de Rodão,2024,1,Sim,1
Vila Velha de Rodão,2024,2,Não,3012
Vila Velha de Rodão,2024,2,Sim,1
Vila Velha de Rodão,2024,3,Não,3148
Vila Velha de Rodão,2024,3,Sim,1
Vila Velha de Rodão,2024,4,Não,3181
Vila Velha de Rodão,2024,4,Sim,1
Vila Verde,2022,8,Não,6712
Vila Verde,2022,8,Sim,3
Vila Verde,2022,9,Não,6591
Vila Verde,2022,9,Sim,3
Vila Verde,2022,10,Não,6742
Vila Verde,2022,10,Sim,3
Vila Verde,2022,11,Não,7059
Vila Verde,2022,11,Sim,3
Vila Verde,2022,12,Não,6910
Vila Verde,2022,12,Sim,3
Vila Verde,2023,1,Não,7101
Vila Verde,2023,1,Sim,3
Vila Verde,2023,2,Não,7439
Vila Verde,2023,2,Sim,3
Vila Verde,2023,3,Não,7502
Vila Verde,2023,3,Sim,3
Vila Verde,2023,4,Não,7553
Vila Verde,2023,4,Sim,3
Vila Verde,2023,5,Não,8323
Vila Verde,2023,5,Sim,3
Vila Verde,2023,6,Não,8601
Vila Verde,2023,6,Sim,6
Vila Verde,2023,7,Não,8939
Vila Verde,2023,7,Sim,6
Vila Verde,2023,8,Não,9016
Vila Verde,2023,8,Sim,6
Vila Verde,2023,9,Não,9522
Vila Verde,2023,9,Sim,6
Vila Verde,2023,10,Não,10653
Vila Verde,2023,10,Sim,6
Vila Verde,2023,11,Não,13617
Vila Verde,2023,11,Sim,6
Vila Verde,2023,12,Não,14121
Vila Verde,2023,12,Sim,6
Vila Verde,2024,1,Não,15037
Vila Verde,2024,1,Sim,6
Vila Verde,2024,2,Não,15539
Vila Verde,2024,2,Sim,6
Vila Verde,2024,3,Não,17015
Vila Verde,2024,3,Sim,7
Vila Verde,2024,4,Não,17074
Vila Verde,2024,4,Sim,7
Vila Viçosa,2022,8,Não,4376
Vila Viçosa,2022,8,Sim,1
Vila Viçosa,2022,9,Não,4359
Vila Viçosa,2022,9,Sim,1
Vila Viçosa,2022,10,Não,4400
Vila Viçosa,2022,10,Sim,1
Vila Viçosa,2022,11,Não,4422
Vila Viçosa,2022,11,Sim,1
