ano,mes,energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao,densidade_populacional_pessoas_km2,num_industrias_extrativas,num_industrias_transformadoras
2022,11,0.00 - 3349844.95,0,16,0,33,0,33
2022,12,0.00 - 3349844.95,0,16,0,33,0,33
2023,1,0.00 - 3349844.95,0,16,0,33,0,33
2023,2,0.00 - 3349844.95,0,16,0,33,0,33
2023,3,0.00 - 3349844.95,0,16,0,33,0,33
2023,4,0.00 - 3349844.95,0,16,0,33,0,33
2023,5,0.00 - 3349844.95,0,16,0,33,0,33
2023,6,0.00 - 3349844.95,0,16,0,33,0,33
2023,7,0.00 - 3349844.95,0,16,0,33,0,33
2023,8,0.00 - 3349844.95,0,16,0,33,0,33
2023,9,0.00 - 3349844.95,0,16,0,33,0,33
2023,10,0.00 - 3349844.95,0,16,0,33,0,33
2023,11,0.00 - 3349844.95,0,16,0,33,0,33
2023,12,0.00 - 3349844.95,0,16,0,33,0,33
2022,8,0.00 - 3349844.95,0,27,0,12,0,20
2022,9,0.00 - 3349844.95,0,27,0,12,0,20
2022,10,0.00 - 3349844.95,0,27,0,12,0,20
2022,11,0.00 - 3349844.95,0,33,0,12,0,20
2022,12,0.00 - 3349844.95,0,33,0,12,0,20
2023,1,0.00 - 3349844.95,0,33,0,12,0,20
2023,2,0.00 - 3349844.95,0,33,0,12,0,20
2023,3,0.00 - 3349844.95,0,33,0,12,0,20
2023,4,0.00 - 3349844.95,0,33,0,12,0,20
2023,5,0.00 - 3349844.95,0,33,0,12,0,20
2023,6,0.00 - 3349844.95,0,32,0,12,0,20
2023,7,0.00 - 3349844.95,0,31,0,12,0,20
2023,8,0.00 - 3349844.95,0,31,0,12,0,20
2023,9,0.00 - 3349844.95,0,31,0,12,0,20
2023,10,0.00 - 3349844.95,0,31,0,12,0,20
2023,11,0.00 - 3349844.95,0,31,0,12,0,20
2023,12,0.00 - 3349844.95,0,31,0,12,0,20
2022,8,0.00 - 3349844.95,0,103,0,38,1,182
2022,9,0.00 - 3349844.95,0,103,0,38,1,182
2022,10,0.00 - 3349844.95,0,101,0,38,1,182
2022,11,0.00 - 3349844.95,0,101,0,38,1,182
2022,12,0.00 - 3349844.95,0,101,0,38,1,182
2023,1,0.00 - 3349844.95,0,101,0,38,1,182
2023,2,0.00 - 3349844.95,0,101,0,38,1,182
2023,3,0.00 - 3349844.95,0,101,0,38,1,182
2023,4,0.00 - 3349844.95,0,102,0,38,1,182
2023,5,0.00 - 3349844.95,0,102,0,38,1,182
2023,6,0.00 - 3349844.95,0,102,0,38,1,182
2023,7,0.00 - 3349844.95,0,102,0,38,1,182
2023,8,0.00 - 3349844.95,0,103,0,38,1,182
2023,9,0.00 - 3349844.95,0,103,0,38,1,182
2023,10,0.00 - 3349844.95,0,103,0,38,1,182
2023,11,0.00 - 3349844.95,0,103,0,38,1,182
2023,12,0.00 - 3349844.95,0,104,0,38,1,182
2022,8,0.00 - 3349844.95,0,13,0,11,0,20
2022,9,0.00 - 3349844.95,0,13,0,11,0,20
2022,10,0.00 - 3349844.95,0,13,0,11,0,20
2022,11,0.00 - 3349844.95,0,13,0,11,0,20
2022,12,0.00 - 3349844.95,0,13,0,11,0,20
2023,1,0.00 - 3349844.95,0,13,0,11,0,20
2023,2,0.00 - 3349844.95,0,13,0,11,0,20
2023,3,0.00 - 3349844.95,0,13,0,11,0,20
2023,4,0.00 - 3349844.95,0,13,0,11,0,20
2023,5,0.00 - 3349844.95,0,13,0,11,0,20
2023,6,0.00 - 3349844.95,0,13,0,11,0,20
2023,7,0.00 - 3349844.95,0,13,0,11,0,20
2023,8,0.00 - 3349844.95,0,13,0,11,0,20
2023,9,0.00 - 3349844.95,0,13,0,11,0,20
2023,10,0.00 - 3349844.95,0,13,0,11,0,20
2023,11,0.00 - 3349844.95,0,13,0,11,0,20
2023,12,0.00 - 3349844.95,0,13,0,11,0,20
2022,8,0.00 - 3349844.95,0,33,0,64,0,29
2022,9,0.00 - 3349844.95,0,33,0,64,0,29
2022,10,0.00 - 3349844.95,0,33,0,64,0,29
2022,11,0.00 - 3349844.95,0,33,0,64,0,29
2022,12,0.00 - 3349844.95,0,33,0,64,0,29
2023,1,0.00 - 3349844.95,0,33,0,64,0,29
2023,2,0.00 - 3349844.95,0,33,0,64,0,29
2023,3,0.00 - 3349844.95,0,33,0,64,0,29
2023,4,0.00 - 3349844.95,0,33,0,64,0,29
2023,5,0.00 - 3349844.95,0,33,0,64,0,29
2023,6,0.00 - 3349844.95,0,33,0,64,0,29
2023,7,0.00 - 3349844.95,0,33,0,64,0,29
2023,8,0.00 - 3349844.95,0,33,0,64,0,29
2023,9,0.00 - 3349844.95,0,33,0,64,0,29
2023,10,0.00 - 3349844.95,0,33,0,64,0,29
2023,11,0.00 - 3349844.95,0,33,0,64,0,29
2023,12,0.00 - 3349844.95,0,33,0,64,0,29
2022,8,9260857.23 - 18073778.11,0,164,0,1260,1,1198
2022,9,3349844.95 - 9260857.23,0,165,0,1260,1,1198
2022,10,3349844.95 - 9260857.23,0,165,0,1260,1,1198
2022,11,3349844.95 - 9260857.23,0,166,0,1260,1,1198
2022,12,3349844.95 - 9260857.23,0,165,0,1260,1,1198
2023,1,3349844.95 - 9260857.23,0,165,0,1260,1,1198
2023,2,3349844.95 - 9260857.23,0,166,0,1260,1,1198
2023,3,3349844.95 - 9260857.23,0,166,0,1260,1,1198
2023,4,3349844.95 - 9260857.23,0,166,0,1260,1,1198
2023,5,3349844.95 - 9260857.23,0,166,0,1260,1,1198
2023,6,3349844.95 - 9260857.23,0,166,0,1260,1,1198
2023,7,3349844.95 - 9260857.23,0,166,0,1260,1,1198
2023,8,3349844.95 - 9260857.23,0,167,0,1260,1,1198
2023,9,3349844.95 - 9260857.23,0,167,0,1260,1,1198
2023,10,9260857.23 - 18073778.11,0,168,0,1260,1,1198
2023,11,3349844.95 - 9260857.23,0,167,0,1260,1,1198
2023,12,3349844.95 - 9260857.23,0,167,0,1260,1,1198
2022,8,0.00 - 3349844.95,0,46,0,40,2,80
2022,9,0.00 - 3349844.95,0,46,0,40,2,80
2022,10,0.00 - 3349844.95,0,46,0,40,2,80
2022,11,0.00 - 3349844.95,0,46,0,40,2,80
2022,12,0.00 - 3349844.95,0,46,0,40,2,80
2023,1,0.00 - 3349844.95,0,46,0,40,2,80
2023,2,0.00 - 3349844.95,0,46,0,40,2,80
2023,3,0.00 - 3349844.95,0,46,0,40,2,80
2023,4,0.00 - 3349844.95,0,46,0,40,2,80
2023,5,0.00 - 3349844.95,0,46,0,40,2,80
2023,6,0.00 - 3349844.95,0,46,0,40,2,80
2023,7,0.00 - 3349844.95,0,46,0,40,2,80
2023,8,0.00 - 3349844.95,0,46,0,40,2,80
2023,9,0.00 - 3349844.95,0,46,0,40,2,80
2023,10,0.00 - 3349844.95,0,46,0,40,2,80
2023,11,0.00 - 3349844.95,0,46,0,40,2,80
2023,12,0.00 - 3349844.95,0,46,0,40,2,80
2022,8,0.00 - 3349844.95,0,88,0,17,6,74
2022,9,0.00 - 3349844.95,0,88,0,17,6,74
2022,10,0.00 - 3349844.95,0,88,0,17,6,74
2022,11,0.00 - 3349844.95,0,88,0,17,6,74
2022,12,0.00 - 3349844.95,0,89,0,17,6,74
2023,1,0.00 - 3349844.95,0,89,0,17,6,74
2023,2,0.00 - 3349844.95,0,89,0,17,6,74
2023,3,0.00 - 3349844.95,0,89,0,17,6,74
2023,4,0.00 - 3349844.95,0,89,0,17,6,74
2023,5,0.00 - 3349844.95,0,89,0,17,6,74
2023,6,0.00 - 3349844.95,0,88,0,17,6,74
2023,7,0.00 - 3349844.95,0,88,0,17,6,74
2023,8,0.00 - 3349844.95,0,89,0,17,6,74
2023,9,0.00 - 3349844.95,0,89,0,17,6,74
2023,10,0.00 - 3349844.95,0,92,0,17,6,74
2023,11,0.00 - 3349844.95,0,92,0,17,6,74
2023,12,0.00 - 3349844.95,0,93,0,17,6,74
2022,8,3349844.95 - 9260857.23,0,141,0,56,4,191
2022,9,3349844.95 - 9260857.23,0,141,0,56,4,191
2022,10,3349844.95 - 9260857.23,0,141,0,56,4,191
2022,11,3349844.95 - 9260857.23,0,141,0,56,4,191
2022,12,3349844.95 - 9260857.23,0,141,0,56,4,191
2023,1,9260857.23 - 18073778.11,0,141,0,56,4,191
2023,2,3349844.95 - 9260857.23,0,141,0,56,4,191
2023,3,9260857.23 - 18073778.11,0,141,0,56,4,191
2023,4,3349844.95 - 9260857.23,0,141,0,56,4,191
2023,5,3349844.95 - 9260857.23,0,141,0,56,4,191
2023,6,3349844.95 - 9260857.23,0,140,0,56,4,191
2023,7,3349844.95 - 9260857.23,0,140,0,56,4,191
2023,8,3349844.95 - 9260857.23,0,140,0,56,4,191
2023,9,3349844.95 - 9260857.23,0,139,0,56,4,191
2023,10,3349844.95 - 9260857.23,0,138,0,56,4,191
2023,11,3349844.95 - 9260857.23,0,138,0,56,4,191
2023,12,3349844.95 - 9260857.23,0,137,0,56,4,191
2022,8,18073778.11 - 27864901.18,0,567,17,649,10,2132
2022,9,27864901.18 - 37334467.99,0,568,17,649,10,2132
2022,10,27864901.18 - 37334467.99,0,569,17,649,10,2132
2022,11,27864901.18 - 37334467.99,0,570,17,649,10,2132
2022,12,27864901.18 - 37334467.99,0,569,17,649,10,2132
2023,1,27864901.18 - 37334467.99,0,570,17,649,10,2132
2023,2,27864901.18 - 37334467.99,0,569,17,649,10,2132
2023,3,37334467.99 - 46622152.52,0,570,17,649,10,2132
2023,4,27864901.18 - 37334467.99,0,570,17,649,10,2132
2023,5,27864901.18 - 37334467.99,0,570,17,649,10,2132
2023,6,27864901.18 - 37334467.99,0,575,0,649,10,2132
2023,7,27864901.18 - 37334467.99,0,575,0,649,10,2132
2023,8,18073778.11 - 27864901.18,0,577,0,649,10,2132
2023,9,27864901.18 - 37334467.99,0,578,0,649,10,2132
2023,10,27864901.18 - 37334467.99,0,579,0,649,10,2132
2023,11,27864901.18 - 37334467.99,0,580,0,649,10,2132
2023,12,27864901.18 - 37334467.99,0,580,0,649,10,2132
2022,8,0.00 - 3349844.95,0,12,0,14,1,32
2022,9,0.00 - 3349844.95,0,12,0,14,1,32
2022,10,0.00 - 3349844.95,0,12,0,14,1,32
2022,11,0.00 - 3349844.95,0,12,0,14,1,32
2022,12,0.00 - 3349844.95,0,12,0,14,1,32
2023,1,0.00 - 3349844.95,0,12,0,14,1,32
2023,2,0.00 - 3349844.95,0,13,0,14,1,32
2023,3,0.00 - 3349844.95,0,13,0,14,1,32
2023,4,0.00 - 3349844.95,0,13,0,14,1,32
2023,5,0.00 - 3349844.95,0,13,0,14,1,32
2023,6,0.00 - 3349844.95,0,13,0,14,1,32
2023,7,0.00 - 3349844.95,0,13,0,14,1,32
2023,8,0.00 - 3349844.95,0,13,0,14,1,32
2023,9,0.00 - 3349844.95,0,13,0,14,1,32
2023,10,0.00 - 3349844.95,0,13,0,14,1,32
2023,11,0.00 - 3349844.95,0,13,0,14,1,32
2023,12,0.00 - 3349844.95,0,13,0,14,1,32
2022,8,0.00 - 3349844.95,0,71,0,6,0,46
2022,9,0.00 - 3349844.95,0,71,0,6,0,46
2022,10,0.00 - 3349844.95,0,72,0,6,0,46
2022,11,0.00 - 3349844.95,0,73,0,6,0,46
2022,12,0.00 - 3349844.95,0,72,0,6,0,46
2023,1,0.00 - 3349844.95,0,72,0,6,0,46
2023,2,0.00 - 3349844.95,0,72,0,6,0,46
2023,3,0.00 - 3349844.95,0,72,0,6,0,46
2023,4,0.00 - 3349844.95,0,72,0,6,0,46
2023,5,0.00 - 3349844.95,0,72,0,6,0,46
2023,6,0.00 - 3349844.95,0,74,0,6,0,46
2023,7,0.00 - 3349844.95,0,76,0,6,0,46
2023,8,0.00 - 3349844.95,0,76,0,6,0,46
2023,9,0.00 - 3349844.95,0,76,0,6,0,46
2023,10,0.00 - 3349844.95,0,77,0,6,0,46
2023,11,0.00 - 3349844.95,0,77,0,6,0,46
2023,12,0.00 - 3349844.95,0,75,0,6,0,46
2022,8,3349844.95 - 9260857.23,0,76,0,274,2,123
2022,9,3349844.95 - 9260857.23,0,76,0,274,2,123
2022,10,3349844.95 - 9260857.23,0,76,0,274,2,123
2022,11,0.00 - 3349844.95,0,76,0,274,2,123
2022,12,0.00 - 3349844.95,0,77,0,274,2,123
2023,1,0.00 - 3349844.95,0,77,0,274,2,123
2023,2,0.00 - 3349844.95,0,77,0,274,2,123
2023,3,0.00 - 3349844.95,0,78,0,274,2,123
2023,4,0.00 - 3349844.95,0,78,0,274,2,123
2023,5,3349844.95 - 9260857.23,0,78,0,274,2,123
2023,6,3349844.95 - 9260857.23,0,79,0,274,2,123
2023,7,3349844.95 - 9260857.23,0,79,0,274,2,123
2023,8,3349844.95 - 9260857.23,0,79,0,274,2,123
2023,9,3349844.95 - 9260857.23,0,79,0,274,2,123
2023,10,3349844.95 - 9260857.23,0,79,0,274,2,123
2023,11,0.00 - 3349844.95,0,79,0,274,2,123
2023,12,0.00 - 3349844.95,0,79,0,274,2,123
2022,8,3349844.95 - 9260857.23,0,73,0,158,0,141
2022,9,3349844.95 - 9260857.23,0,73,0,158,0,141
2022,10,3349844.95 - 9260857.23,0,72,0,158,0,141
2022,11,0.00 - 3349844.95,0,72,0,158,0,141
2022,12,0.00 - 3349844.95,0,72,0,158,0,141
2023,1,0.00 - 3349844.95,0,72,0,158,0,141
2023,2,0.00 - 3349844.95,0,72,0,158,0,141
2023,3,0.00 - 3349844.95,0,72,0,158,0,141
2023,4,0.00 - 3349844.95,0,72,0,158,0,141
2023,5,0.00 - 3349844.95,0,72,0,158,0,141
2023,6,3349844.95 - 9260857.23,0,72,0,158,0,141
2023,7,3349844.95 - 9260857.23,0,72,0,158,0,141
2023,8,3349844.95 - 9260857.23,0,72,0,158,0,141
2023,9,3349844.95 - 9260857.23,0,72,0,158,0,141
2023,10,3349844.95 - 9260857.23,0,72,0,158,0,141
2023,11,0.00 - 3349844.95,0,72,0,158,0,141
2023,12,0.00 - 3349844.95,0,72,0,158,0,141
2022,8,0.00 - 3349844.95,0,90,0,146,1,104
2022,9,0.00 - 3349844.95,0,90,0,146,1,104
2022,10,0.00 - 3349844.95,0,90,0,146,1,104
2022,11,0.00 - 3349844.95,0,90,0,146,1,104
2022,12,0.00 - 3349844.95,0,90,0,146,1,104
2023,1,0.00 - 3349844.95,0,89,0,146,1,104
2023,2,0.00 - 3349844.95,0,89,0,146,1,104
2023,3,0.00 - 3349844.95,0,89,0,146,1,104
2023,4,0.00 - 3349844.95,0,89,0,146,1,104
2023,5,0.00 - 3349844.95,0,89,0,146,1,104
2023,6,0.00 - 3349844.95,0,89,0,146,1,104
2023,7,0.00 - 3349844.95,0,89,0,146,1,104
2023,8,0.00 - 3349844.95,0,90,0,146,1,104
2023,9,0.00 - 3349844.95,0,90,0,146,1,104
2023,10,0.00 - 3349844.95,0,90,0,146,1,104
2023,11,0.00 - 3349844.95,0,91,0,146,1,104
2023,12,0.00 - 3349844.95,0,91,0,146,1,104
2022,8,27864901.18 - 37334467.99,0,480,0,231,16,1356
2022,9,27864901.18 - 37334467.99,0,480,0,231,16,1356
2022,10,27864901.18 - 37334467.99,0,480,0,231,16,1356
2022,11,27864901.18 - 37334467.99,0,479,0,231,16,1356
2022,12,27864901.18 - 37334467.99,0,479,0,231,16,1356
2023,1,27864901.18 - 37334467.99,0,482,0,231,16,1356
2023,2,27864901.18 - 37334467.99,0,482,0,231,16,1356
2023,3,27864901.18 - 37334467.99,0,482,0,231,16,1356
2023,4,27864901.18 - 37334467.99,0,482,0,231,16,1356
2023,5,27864901.18 - 37334467.99,0,482,0,231,16,1356
2023,6,27864901.18 - 37334467.99,0,485,0,231,16,1356
2023,7,27864901.18 - 37334467.99,0,485,0,231,16,1356
2023,8,27864901.18 - 37334467.99,0,486,0,231,16,1356
2023,9,27864901.18 - 37334467.99,0,487,0,231,16,1356
2023,10,27864901.18 - 37334467.99,0,488,0,231,16,1356
2023,11,27864901.18 - 37334467.99,0,487,0,231,16,1356
2023,12,27864901.18 - 37334467.99,0,489,0,231,16,1356
2022,8,120238296.75 - 127947012.00,1,1194,32,5466,35,1997
2022,9,113247611.62 - 120238296.75,1,1196,0,5466,35,1997
2022,10,113247611.62 - 120238296.75,1,1200,0,5466,35,1997
2022,11,103745511.62 - 113247611.62,1,1204,0,5466,35,1997
2022,12,103745511.62 - 113247611.62,1,1204,0,5466,35,1997
2023,1,103745511.62 - 113247611.62,1,1206,0,5466,35,1997
2023,2,95192122.95 - 103745511.62,1,1206,0,5466,35,1997
2023,3,103745511.62 - 113247611.62,2,1208,0,5466,35,1997
2023,4,103745511.62 - 113247611.62,2,1208,0,5466,35,1997
2023,5,113247611.62 - 120238296.75,2,1208,0,5466,35,1997
2023,6,113247611.62 - 120238296.75,2,1215,0,5466,35,1997
2023,7,120238296.75 - 127947012.00,2,1219,0,5466,35,1997
2023,8,120238296.75 - 127947012.00,2,1219,0,5466,35,1997
2023,9,120238296.75 - 127947012.00,2,1219,0,5466,35,1997
2023,10,120238296.75 - 127947012.00,2,1221,0,5466,35,1997
2023,11,103745511.62 - 113247611.62,2,1224,0,5466,35,1997
2023,12,103745511.62 - 113247611.62,2,1223,0,5466,35,1997
2022,8,9260857.23 - 18073778.11,0,165,0,95,8,370
2022,9,9260857.23 - 18073778.11,0,165,0,95,8,370
2022,10,9260857.23 - 18073778.11,0,165,0,95,8,370
2022,11,9260857.23 - 18073778.11,0,165,0,95,8,370
2022,12,9260857.23 - 18073778.11,0,165,0,95,8,370
2023,1,3349844.95 - 9260857.23,0,165,0,95,8,370
2023,2,3349844.95 - 9260857.23,0,165,0,95,8,370
2023,3,9260857.23 - 18073778.11,0,164,0,95,8,370
2023,4,9260857.23 - 18073778.11,0,164,0,95,8,370
2023,5,9260857.23 - 18073778.11,0,164,0,95,8,370
2023,6,9260857.23 - 18073778.11,0,165,0,95,8,370
2023,7,9260857.23 - 18073778.11,0,166,0,95,8,370
2023,8,18073778.11 - 27864901.18,0,166,0,95,8,370
2023,9,9260857.23 - 18073778.11,0,166,0,95,8,370
2023,10,9260857.23 - 18073778.11,0,167,0,95,8,370
2023,11,9260857.23 - 18073778.11,0,167,0,95,8,370
2023,12,3349844.95 - 9260857.23,0,169,0,95,8,370
2022,8,18073778.11 - 27864901.18,1,362,0,1215,2,827
2022,9,18073778.11 - 27864901.18,1,362,0,1215,2,827
2022,10,18073778.11 - 27864901.18,1,362,0,1215,2,827
2022,11,18073778.11 - 27864901.18,1,362,0,1215,2,827
2022,12,18073778.11 - 27864901.18,1,363,0,1215,2,827
2023,1,18073778.11 - 27864901.18,1,364,0,1215,2,827
2023,2,18073778.11 - 27864901.18,1,362,0,1215,2,827
2023,3,18073778.11 - 27864901.18,1,361,0,1215,2,827
2023,4,18073778.11 - 27864901.18,1,361,0,1215,2,827
2023,5,18073778.11 - 27864901.18,1,361,0,1215,2,827
2023,6,18073778.11 - 27864901.18,1,361,0,1215,2,827
2023,7,18073778.11 - 27864901.18,1,361,0,1215,2,827
2023,8,18073778.11 - 27864901.18,1,365,0,1215,2,827
2023,9,18073778.11 - 27864901.18,1,364,0,1215,2,827
2023,10,18073778.11 - 27864901.18,1,366,0,1215,2,827
2023,11,18073778.11 - 27864901.18,1,366,0,1215,2,827
2023,12,18073778.11 - 27864901.18,1,365,0,1215,2,827
2022,8,0.00 - 3349844.95,0,56,0,185,4,132
2022,9,0.00 - 3349844.95,0,56,0,185,4,132
2022,10,0.00 - 3349844.95,0,56,0,185,4,132
2022,11,0.00 - 3349844.95,0,56,0,185,4,132
2022,12,0.00 - 3349844.95,0,56,0,185,4,132
2023,1,0.00 - 3349844.95,0,56,0,185,4,132
2023,2,0.00 - 3349844.95,0,56,0,185,4,132
2023,3,0.00 - 3349844.95,0,56,0,185,4,132
2023,4,0.00 - 3349844.95,0,56,0,185,4,132
2023,5,0.00 - 3349844.95,0,56,0,185,4,132
2023,6,0.00 - 3349844.95,0,57,0,185,4,132
2023,7,0.00 - 3349844.95,0,57,0,185,4,132
2023,8,0.00 - 3349844.95,0,57,0,185,4,132
2023,9,0.00 - 3349844.95,0,57,0,185,4,132
2023,10,0.00 - 3349844.95,0,57,0,185,4,132
2023,11,0.00 - 3349844.95,0,58,0,185,4,132
2023,12,0.00 - 3349844.95,0,58,0,185,4,132
2022,8,0.00 - 3349844.95,0,87,0,497,1,666
2022,9,0.00 - 3349844.95,0,87,0,497,1,666
2022,10,0.00 - 3349844.95,0,87,0,497,1,666
2022,11,0.00 - 3349844.95,0,86,0,497,1,666
2022,12,0.00 - 3349844.95,0,86,0,497,1,666
2023,1,0.00 - 3349844.95,0,85,0,497,1,666
2023,2,0.00 - 3349844.95,0,85,0,497,1,666
2023,3,0.00 - 3349844.95,0,85,0,497,1,666
2023,4,0.00 - 3349844.95,0,85,0,497,1,666
2023,5,0.00 - 3349844.95,0,85,0,497,1,666
2023,6,0.00 - 3349844.95,0,84,0,497,1,666
2023,7,0.00 - 3349844.95,0,85,0,497,1,666
2023,8,0.00 - 3349844.95,0,86,0,497,1,666
2023,9,0.00 - 3349844.95,0,86,0,497,1,666
2023,10,0.00 - 3349844.95,0,86,0,497,1,666
2023,11,0.00 - 3349844.95,0,86,0,497,1,666
2023,12,0.00 - 3349844.95,0,87,0,497,1,666
2022,8,0.00 - 3349844.95,0,26,0,124,1,99
2022,9,0.00 - 3349844.95,0,26,0,124,1,99
2022,10,0.00 - 3349844.95,0,26,0,124,1,99
2022,11,0.00 - 3349844.95,0,26,0,124,1,99
2022,12,0.00 - 3349844.95,0,27,0,124,1,99
2023,1,0.00 - 3349844.95,0,27,0,124,1,99
2023,2,0.00 - 3349844.95,0,27,0,124,1,99
2023,3,0.00 - 3349844.95,0,27,0,124,1,99
2023,4,0.00 - 3349844.95,0,27,0,124,1,99
2023,5,0.00 - 3349844.95,0,27,0,124,1,99
2023,6,0.00 - 3349844.95,0,28,0,124,1,99
2023,7,0.00 - 3349844.95,0,28,0,124,1,99
2023,8,0.00 - 3349844.95,0,28,0,124,1,99
2023,9,0.00 - 3349844.95,0,28,0,124,1,99
2023,10,0.00 - 3349844.95,0,28,0,124,1,99
2023,11,0.00 - 3349844.95,0,28,0,124,1,99
2023,12,0.00 - 3349844.95,0,28,0,124,1,99
2022,8,0.00 - 3349844.95,0,42,0,20,2,106
2022,9,0.00 - 3349844.95,0,42,0,20,2,106
2022,10,0.00 - 3349844.95,0,42,0,20,2,106
2022,11,0.00 - 3349844.95,0,42,0,20,2,106
2022,12,0.00 - 3349844.95,0,42,0,20,2,106
2023,1,0.00 - 3349844.95,0,42,0,20,2,106
2023,2,0.00 - 3349844.95,0,42,0,20,2,106
2023,3,0.00 - 3349844.95,0,42,0,20,2,106
2023,4,0.00 - 3349844.95,0,42,0,20,2,106
2023,5,0.00 - 3349844.95,0,42,0,20,2,106
2023,6,0.00 - 3349844.95,0,42,0,20,2,106
2023,7,0.00 - 3349844.95,0,42,0,20,2,106
2023,8,0.00 - 3349844.95,0,42,0,20,2,106
2023,9,0.00 - 3349844.95,0,42,0,20,2,106
2023,10,0.00 - 3349844.95,0,42,0,20,2,106
2023,11,0.00 - 3349844.95,0,42,0,20,2,106
2023,12,0.00 - 3349844.95,0,42,0,20,2,106
2022,8,3349844.95 - 9260857.23,0,168,0,303,3,558
2022,9,3349844.95 - 9260857.23,0,169,0,303,3,558
2022,10,3349844.95 - 9260857.23,0,170,0,303,3,558
2022,11,3349844.95 - 9260857.23,0,170,0,303,3,558
2022,12,3349844.95 - 9260857.23,0,170,0,303,3,558
2023,1,3349844.95 - 9260857.23,0,171,0,303,3,558
2023,2,3349844.95 - 9260857.23,0,171,0,303,3,558
2023,3,3349844.95 - 9260857.23,0,171,0,303,3,558
2023,4,3349844.95 - 9260857.23,0,171,0,303,3,558
2023,5,3349844.95 - 9260857.23,0,171,0,303,3,558
2023,6,3349844.95 - 9260857.23,0,170,0,303,3,558
2023,7,3349844.95 - 9260857.23,0,170,0,303,3,558
2023,8,3349844.95 - 9260857.23,0,170,0,303,3,558
2023,9,3349844.95 - 9260857.23,0,170,0,303,3,558
2023,10,3349844.95 - 9260857.23,0,170,0,303,3,558
2023,11,3349844.95 - 9260857.23,0,170,0,303,3,558
2023,12,3349844.95 - 9260857.23,0,170,0,303,3,558
2022,8,72884466.55 - 82179750.18,0,283,8,1674,1,909
2022,9,82179750.18 - 89817122.49,0,283,0,1674,1,909
2022,10,89817122.49 - 95192122.95,0,284,0,1674,1,909
2022,11,89817122.49 - 95192122.95,0,284,0,1674,1,909
2022,12,62774847.02 - 72884466.55,0,284,0,1674,1,909
2023,1,82179750.18 - 89817122.49,0,284,0,1674,1,909
2023,2,82179750.18 - 89817122.49,0,285,0,1674,1,909
2023,3,95192122.95 - 103745511.62,0,285,0,1674,1,909
2023,4,82179750.18 - 89817122.49,0,285,0,1674,1,909
2023,5,89817122.49 - 95192122.95,0,285,0,1674,1,909
2023,6,82179750.18 - 89817122.49,0,285,0,1674,1,909
2023,7,89817122.49 - 95192122.95,0,285,0,1674,1,909
2023,8,54159764.39 - 62774847.02,0,285,0,1674,1,909
2023,9,89817122.49 - 95192122.95,0,285,0,1674,1,909
2023,10,95192122.95 - 103745511.62,0,286,0,1674,1,909
2023,11,95192122.95 - 103745511.62,0,286,0,1674,1,909
2023,12,82179750.18 - 89817122.49,0,286,0,1674,1,909
2022,8,3349844.95 - 9260857.23,0,67,0,84,4,116
2022,9,3349844.95 - 9260857.23,0,67,0,84,4,116
2022,10,9260857.23 - 18073778.11,0,67,0,84,4,116
2022,11,9260857.23 - 18073778.11,0,67,0,84,4,116
2022,12,3349844.95 - 9260857.23,0,66,0,84,4,116
2023,1,9260857.23 - 18073778.11,0,66,0,84,4,116
2023,2,9260857.23 - 18073778.11,0,67,0,84,4,116
2023,3,9260857.23 - 18073778.11,0,67,0,84,4,116
2023,4,9260857.23 - 18073778.11,0,67,0,84,4,116
2023,5,9260857.23 - 18073778.11,0,67,0,84,4,116
2023,6,9260857.23 - 18073778.11,0,67,0,84,4,116
2023,7,9260857.23 - 18073778.11,0,68,0,84,4,116
2023,8,3349844.95 - 9260857.23,0,69,0,84,4,116
2023,9,9260857.23 - 18073778.11,0,69,0,84,4,116
2023,10,9260857.23 - 18073778.11,0,69,0,84,4,116
2023,11,3349844.95 - 9260857.23,0,69,0,84,4,116
2023,12,3349844.95 - 9260857.23,0,69,0,84,4,116
2022,8,0.00 - 3349844.95,0,7,0,24,0,21
2022,9,0.00 - 3349844.95,0,7,0,24,0,21
2022,10,0.00 - 3349844.95,0,7,0,24,0,21
2022,11,0.00 - 3349844.95,0,7,0,24,0,21
2022,12,0.00 - 3349844.95,0,6,0,24,0,21
2023,1,0.00 - 3349844.95,0,6,0,24,0,21
2023,2,0.00 - 3349844.95,0,6,0,24,0,21
2023,3,0.00 - 3349844.95,0,6,0,24,0,21
2023,4,0.00 - 3349844.95,0,6,0,24,0,21
2023,5,0.00 - 3349844.95,0,6,0,24,0,21
2023,6,0.00 - 3349844.95,0,6,0,24,0,21
2023,7,0.00 - 3349844.95,0,6,0,24,0,21
2023,8,0.00 - 3349844.95,0,6,0,24,0,21
2023,9,0.00 - 3349844.95,0,6,0,24,0,21
2023,10,0.00 - 3349844.95,0,6,0,24,0,21
2023,11,0.00 - 3349844.95,0,6,0,24,0,21
2023,12,0.00 - 3349844.95,0,6,0,24,0,21
2022,8,3349844.95 - 9260857.23,0,117,0,245,28,410
2022,9,3349844.95 - 9260857.23,0,117,0,245,28,410
2022,10,3349844.95 - 9260857.23,0,117,0,245,28,410
2022,11,3349844.95 - 9260857.23,0,117,0,245,28,410
