ano,mes,energia_ativa_baixa_tensao_kwh,cpes_domestico_baixa_tensao,cpes_iluminacao_publica_baixa_tensao,cpes_nao_domestico_baixa_tensao,cpes_outros_baixa_tensao,cpes_mobilidade_eletrica_nao_baixa_tensao,cpes_mobilidade_eletrica_sim_baixa_tensao,densidade_populacional_pessoas_km2
2023,5,8691500,19373,263,5982,199,22178,6,786
2023,6,8552963,19476,264,6023,255,23666,8,786
2023,7,8817689,19506,264,6017,211,24478,8,786
2023,8,8435251,19527,264,6028,198,25550,8,786
2023,9,8364526,19533,264,6025,195,26890,8,786
2023,10,9512841,19577,264,6034,202,29570,6,786
2023,11,10637493,19596,264,6038,201,30370,10,786
2023,12,12217975,19617,265,6036,208,31320,10,786
2022,8,681735,2979,66,752,14,1654,2,27
2022,9,627230,2982,66,751,15,1650,2,27
2022,10,642176,2985,66,749,14,1820,2,27
2022,11,667256,2985,66,747,12,1992,2,27
2022,12,748512,2985,66,745,14,2028,2,27
2023,1,809765,2985,66,746,12,2338,2,27
2023,2,709685,2988,66,746,13,2460,2,27
2023,3,679297,2990,66,743,12,2594,2,27
2023,4,581431,2990,66,743,12,2658,2,27
2023,5,576425,2990,66,743,12,2810,2,27
2023,6,585174,2995,66,754,5,3294,2,27
2023,7,652624,2994,66,752,4,3644,2,27
2023,8,682093,2992,66,751,5,3684,2,27
2023,9,620995,2991,66,749,4,3726,2,27
2023,10,667648,2991,66,750,4,3846,2,27
2023,11,719183,2993,66,752,4,3790,2,27
2023,12,834633,2996,66,753,5,4112,2,27
2022,8,1918037,7344,141,1189,29,3856,4,60
2022,9,1799114,7349,141,1188,30,3718,4,60
2022,10,1873791,7350,141,1186,27,4060,4,60
2022,11,1920475,7356,141,1187,27,4148,4,60
2022,12,2141263,7358,141,1185,26,4270,4,60
2023,1,2226333,7371,141,1189,28,4372,4,60
2023,2,1957913,7364,141,1191,25,4594,4,60
2023,3,1932141,7361,141,1191,25,5128,4,60
2023,4,1686452,7361,141,1191,25,5314,4,60
2023,5,1694318,7361,141,1191,25,5404,4,60
2023,6,1708916,7362,141,1189,26,5604,4,60
2023,7,1807487,7375,141,1193,28,6040,4,60
2023,8,1865033,7380,141,1195,24,5852,6,60
2023,9,1780032,7380,141,1195,26,6550,6,60
2023,10,1895101,7385,141,1198,22,7108,6,60
2023,11,1985202,7385,141,1201,23,7066,6,60
2023,12,2349309,7384,141,1201,25,7410,6,60
2022,8,10723997,27921,382,6405,310,17300,4,329
2022,9,10243161,27935,382,6396,327,17318,4,329
2022,10,10860237,27951,382,6397,338,17780,4,329
2022,11,11602824,27983,382,6398,324,17632,4,329
2022,12,13303441,27997,382,6405,358,18438,4,329
2023,1,14094653,28026,382,6405,300,19200,4,329
2023,2,12106088,28070,382,6417,292,20864,4,329
2023,3,12137501,28102,382,6430,285,21736,4,329
2023,4,10398740,28102,382,6430,285,23954,4,329
2023,5,10268408,28102,382,6430,285,24892,4,329
2023,6,10162298,28203,382,6474,275,26412,4,329
2023,7,10701505,28245,382,6488,259,28564,4,329
2023,8,10834152,28278,382,6499,252,29376,4,329
2023,9,10313855,28293,382,6504,263,30598,4,329
2023,10,11236209,28310,382,6508,273,32206,4,329
2023,11,12330679,28374,384,6512,247,33534,4,329
2023,12,14835901,28388,384,6515,283,34670,4,329
2022,8,1118334,4642,111,1117,32,1926,2,54
2022,9,1037910,4640,111,1116,34,1776,2,54
2022,10,1075420,4646,111,1116,34,2250,2,54
2022,11,1114628,4646,111,1115,36,2320,2,54
2022,12,1218238,4643,111,1116,37,2326,2,54
2023,1,1234223,4643,111,1116,37,2452,2,54
2023,2,1091949,4639,111,1117,35,2682,2,54
2023,3,1104785,4640,111,1120,33,3876,2,54
2023,4,994114,4640,111,1120,33,4468,2,54
2023,5,996409,4640,111,1120,33,4764,2,54
2023,6,991801,4646,111,1129,31,5242,4,54
2023,7,1117793,4660,111,1132,32,5640,4,54
2023,8,1174810,4664,111,1133,31,5730,4,54
2023,9,1060595,4667,111,1135,28,6076,2,54
2023,10,1110650,4667,111,1138,29,6540,4,54
2023,11,1182767,4660,111,1141,29,7416,4,54
2023,12,1366046,4668,111,1143,27,9544,4,54
2022,8,1049278,4878,118,1367,18,5066,2,8
2022,9,906538,4878,118,1368,16,5110,2,8
2022,10,906839,4876,118,1370,16,5228,2,8
2022,11,979974,4877,118,1371,18,5850,2,8
2022,12,1161123,4874,118,1371,18,6044,2,8
2023,1,1164112,4870,118,1370,16,6178,2,8
2023,2,1014591,4872,118,1368,14,6454,2,8
2023,3,984845,4867,118,1371,14,7074,2,8
2023,4,825762,4867,118,1371,14,7316,2,8
2023,5,807949,4867,118,1371,14,7218,2,8
2023,6,834222,4878,118,1376,17,7522,2,8
2023,7,967861,4885,118,1377,17,7648,2,8
2023,8,1028145,4883,118,1381,19,7882,2,8
2023,9,868631,4874,118,1383,17,8210,2,8
2023,10,911382,4874,118,1383,15,8426,2,8
2023,11,1009532,4869,118,1382,19,8440,2,8
2023,12,1229473,4863,118,1380,22,8684,2,8
2022,8,513293,2316,54,398,9,1434,2,21
2022,9,471178,2317,54,398,9,1440,2,21
2022,10,500151,2319,54,402,9,1458,2,21
2022,11,525569,2316,54,403,8,1442,2,21
2022,12,572907,2316,54,402,9,1668,2,21
2023,1,578292,2321,54,403,8,1796,2,21
2023,2,518199,2324,54,405,7,1600,2,21
2023,3,529121,2323,54,405,7,1910,2,21
2023,4,464139,2323,54,405,7,2204,2,21
2023,5,445719,2323,54,405,7,2394,2,21
2023,6,437873,2322,54,407,11,2474,2,21
2023,7,493830,2327,54,411,10,2584,2,21
2023,8,514662,2327,54,411,11,2596,2,21
2023,9,451040,2328,54,411,8,2558,2,21
2023,10,502618,2325,54,410,8,2836,2,21
2023,11,557439,2324,56,411,9,3454,2,21
2023,12,634507,2321,56,416,9,3488,2,21
2022,8,869822,3314,83,616,17,2248,2,41
2022,9,847986,3319,83,616,31,2092,2,41
2022,10,909820,3320,83,615,16,2646,2,41
2022,11,958626,3315,83,616,16,2788,2,41
2022,12,1100771,3315,83,617,17,3076,2,41
2023,1,1196702,3313,83,618,14,3092,2,41
2023,2,1026969,3310,83,620,13,3294,2,41
2023,3,988990,3308,83,621,14,4000,2,41
2023,4,839409,3308,83,621,14,4414,2,41
2023,5,834177,3308,83,621,14,4380,2,41
2023,6,813567,3322,83,624,19,4904,2,41
2023,7,850951,3321,83,624,18,5004,2,41
2023,8,878879,3329,83,623,20,5476,2,41
2023,9,856791,3329,83,622,35,5528,2,41
2023,10,948986,3329,83,626,17,5916,2,41
2023,11,1072495,3324,83,630,21,6020,2,41
2023,12,1279115,3327,83,633,21,6224,2,41
2022,8,5655372,19144,144,3887,159,20760,4,346
2022,9,5192204,19141,144,3888,164,21378,4,346
2022,10,5321474,19154,144,3889,162,22320,4,346
2022,11,5288005,19162,144,3892,164,21714,4,346
2022,12,5786293,19165,144,3895,161,22302,4,346
2023,1,6032571,19168,144,3901,157,22414,4,346
2023,2,5576079,19170,144,3909,159,23352,4,346
2023,3,5731678,19175,144,3914,157,23530,4,346
2023,4,5179279,19175,144,3914,157,24300,4,346
2023,5,5244669,19175,144,3914,157,24512,4,346
2023,6,5144699,19264,145,3946,155,25760,6,346
2023,7,5684861,19275,145,3957,186,25314,6,346
2023,8,5831281,19284,145,3957,153,26408,6,346
2023,9,5321397,19286,145,3954,154,26958,8,346
2023,10,5445042,19291,145,3958,156,26574,10,346
2023,11,5449317,19308,145,3961,164,26974,10,346
2023,12,6306430,19308,145,3968,161,27248,10,346
2022,8,2665369,8083,97,2019,42,11934,2,152
2022,9,2258337,8078,97,2017,42,11742,2,152
2022,10,2223379,8073,97,2015,41,12016,2,152
2022,11,2352635,8072,97,2015,49,12284,2,152
2022,12,2717830,8070,97,2014,47,12328,2,152
2023,1,2967741,8067,97,2015,41,12332,2,152
2023,2,2600864,8081,97,2016,44,12438,2,152
2023,3,2396699,8076,97,2016,42,12688,2,152
2023,4,2001375,8075,97,2016,42,13404,2,152
2023,5,2029996,8075,97,2016,42,13374,2,152
2023,6,2136009,8111,96,2016,46,13324,2,152
2023,7,2371493,8129,96,2022,73,13976,2,152
2023,8,2520222,8136,96,2026,41,13908,2,152
2023,9,2223823,8133,96,2031,43,14090,2,152
2023,10,2248759,8135,96,2031,42,14222,4,152
2023,11,2419890,8124,96,2032,41,14574,4,152
2023,12,3185681,8118,96,2030,46,14952,4,152
2022,8,1482951,6606,156,1507,16,5428,2,16
2022,9,1355546,6597,156,1510,18,5244,2,16
2022,10,1396680,6594,156,1516,16,5820,2,16
2022,11,1529397,6588,156,1516,16,5962,2,16
2022,12,1760455,6589,156,1515,16,6046,2,16
2023,1,1792044,6584,156,1515,16,6250,2,16
2023,2,1566909,6586,156,1517,16,6516,2,16
2023,3,1505251,6579,156,1517,16,6746,2,16
2023,4,1274966,6579,156,1517,16,6720,2,16
2023,5,1251705,6579,156,1517,16,7068,2,16
2023,6,1239506,6597,156,1526,16,7524,2,16
2023,7,1392300,6601,157,1529,17,7734,2,16
2023,8,1470975,6607,157,1532,15,7812,2,16
2023,9,1320662,6610,157,1534,15,7812,2,16
2023,10,1418034,6611,157,1539,14,8606,2,16
2023,11,1589852,6620,159,1538,13,9028,2,16
2023,12,1935487,6616,159,1536,12,9366,2,16
2022,8,9245276,29566,589,6493,202,26978,2,82
2022,9,8573813,29569,589,6492,192,27172,2,82
2022,10,8933744,29585,589,6502,197,28436,2,82
2022,11,9330861,29616,590,6508,192,28862,2,82
2022,12,10572252,29630,590,6505,205,29400,4,82
2023,1,11215242,29653,590,6503,183,30830,4,82
2023,2,9801958,29673,590,6506,183,32812,4,82
2023,3,9574368,29677,590,6504,180,34344,4,82
2023,4,8333179,29677,590,6504,180,35856,2,82
2023,5,8402901,29677,590,6504,180,36568,2,82
2023,6,8290988,29771,591,6576,181,38240,4,82
2023,7,8995112,29809,591,6582,203,38788,4,82
2023,8,9274009,29838,591,6583,171,39568,4,82
2023,9,8546833,29869,591,6579,163,42604,4,82
2023,10,9184344,29910,591,6580,163,43342,2,82
2023,11,9815282,29938,592,6561,155,44896,2,82
2023,12,11751111,29958,592,6552,170,45550,2,82
2022,8,1969624,7644,116,1421,52,4978,2,61
2022,9,1780548,7648,116,1422,55,4978,2,61
2022,10,1847020,7655,116,1418,55,5260,2,61
2022,11,1927604,7662,116,1418,61,6628,2,61
2022,12,2130675,7663,116,1421,60,6870,2,61
2023,1,2221004,7668,116,1418,55,6934,2,61
2023,2,1955931,7669,116,1423,57,7078,0,61
2023,3,1929237,7674,116,1421,57,7820,0,61
2023,4,1680081,7674,116,1421,57,8376,0,61
2023,5,1697659,7674,116,1421,57,8914,0,61
2023,6,1736453,7688,116,1429,58,9264,2,61
2023,7,1908514,7693,116,1426,58,9552,2,61
2023,8,2052153,7701,116,1428,54,9610,2,61
2023,9,1796108,7704,116,1428,55,9674,2,61
2023,10,1860719,7701,116,1433,56,9768,2,61
2023,11,2004532,7701,116,1438,60,10178,2,61
2023,12,2398667,7708,116,1434,56,10430,2,61
2022,8,7144486,21047,355,3941,381,13726,2,128
2022,9,6657968,21064,355,3942,397,14152,2,128
2022,10,6772677,21081,355,3933,384,15038,2,128
2022,11,7049270,21116,356,3935,374,15028,2,128
2022,12,7980623,21130,358,3936,390,17488,2,128
2023,1,8315070,21148,359,3938,370,19038,2,128
2023,2,7239036,21195,359,3950,364,23056,2,128
2023,3,7265319,21202,359,3946,368,27736,4,128
2023,4,6281971,21202,359,3946,368,30542,4,128
2023,5,6276433,21202,359,3946,368,31340,4,128
2023,6,6313618,21300,360,3970,374,33186,4,128
2023,7,6973454,21335,360,3991,384,35670,6,128
2023,8,7409732,21348,360,3997,388,37066,6,128
2023,9,6667448,21384,361,3997,364,39018,6,128
2023,10,6929402,21384,361,4004,357,40590,6,128
2023,11,7533966,21394,362,4007,357,42310,6,128
2023,12,9065003,21405,362,4010,377,42878,6,128
2022,8,4085567,12371,216,2835,97,22624,8,50
2022,9,3505494,12374,217,2837,104,22704,8,50
2022,10,3579191,12378,217,2842,108,22656,8,50
2022,11,4022551,12394,217,2848,99,21674,8,50
2022,12,4815662,12416,217,2852,98,22892,8,50
2023,1,5331531,12416,217,2845,94,22548,8,50
2023,2,4596192,12423,217,2856,91,23270,8,50
2023,3,4291246,12421,217,2852,96,22760,8,50
2023,4,3415206,12421,217,2852,96,24286,8,50
2023,5,3414093,12421,217,2852,96,23876,8,50
2023,6,3623813,12417,218,2862,103,24312,8,50
2023,7,4000522,12416,218,2861,102,24164,8,50
2023,8,4105443,12427,218,2867,97,23692,8,50
2023,9,3521254,12435,218,2872,101,24016,8,50
2023,10,3896108,12448,219,2873,102,23880,8,50
2023,11,4400054,12443,219,2866,97,23892,8,50
2023,12,5246017,12447,219,2865,98,24444,8,50
2022,8,1196346,3371,25,706,22,3070,2,10
2022,9,1028648,3378,25,708,16,3068,2,10
2022,10,1015190,3381,25,708,16,2140,2,10
2022,11,1068801,3378,25,709,20,2990,2,10
2022,12,1283123,3383,25,706,16,2902,2,10
2023,1,1368361,3383,25,706,15,3168,2,10
2023,2,1232405,3379,25,707,15,3252,2,10
2023,3,1176647,3380,25,707,16,3292,2,10
2023,4,1033123,3380,25,707,16,3360,2,10
2023,5,1042131,3380,25,707,16,3330,2,10
2023,6,1122563,3390,25,711,16,3534,2,10
2023,7,1245684,3395,25,715,16,3648,2,10
2023,8,1272263,3400,25,717,19,3624,2,10
2023,9,1125184,3397,25,720,17,3978,2,10
2023,10,1102775,3403,25,721,15,4046,2,10
2023,11,1167996,3401,25,722,19,4436,2,10
2023,12,1435818,3396,25,722,17,4974,2,10
2022,8,17783174,46841,364,8700,275,62090,2,333
2022,9,15121418,46855,365,8711,278,61604,2,333
2022,10,14357972,46858,365,8730,277,63754,2,333
2022,11,13659140,46831,365,8726,276,63954,2,333
2022,12,14800315,46871,365,8734,278,65864,4,333
2023,1,16244203,46884,365,8734,274,65752,4,333
2023,2,15188798,46899,365,8745,277,69774,4,333
2023,3,14969036,46954,365,8756,276,73460,4,333
2023,4,13659721,46954,365,8756,276,74374,4,333
2023,5,14273137,46954,365,8756,276,73730,2,333
2023,6,15747089,47245,365,8847,265,76600,2,333
2023,7,18943193,47314,365,8860,264,75436,2,333
2023,8,19657902,47349,365,8873,261,75972,6,333
2023,9,16105415,47355,366,8894,258,80362,8,333
2023,10,14988587,47313,366,8894,257,84120,10,333
2023,11,14270318,47303,366,8893,262,84668,8,333
2023,12,16430673,47313,366,8889,262,86034,8,333
2022,8,55495733,136326,705,33392,1081,272546,34,5753
2022,9,55358971,136515,705,33620,1083,270450,32,5753
2022,10,59818461,136774,705,33692,1070,270352,34,5753
2022,11,65227108,136938,705,33760,1109,262902,36,5753
2022,12,74605693,137206,705,33791,1102,273156,42,5753
2023,1,82269135,137413,705,33834,1102,274472,42,5753
2023,2,71914639,137541,705,33896,1062,279026,42,5753
2023,3,71291587,137758,705,33928,1069,278180,50,5753
2023,4,59727714,137756,705,33930,1069,280750,50,5753
2023,5,59247675,137756,705,33930,1069,277228,48,5753
2023,6,57778184,138344,706,34294,1114,279810,58,5753
2023,7,57864790,138586,706,34433,1072,279920,58,5753
2023,8,57199613,138831,706,34505,1032,277292,62,5753
2023,9,56877938,139037,706,34618,1008,282198,64,5753
2023,10,62231612,139250,706,34691,999,283466,68,5753
2023,11,67942357,139426,707,34762,1046,282134,76,5753
2023,12,80839579,139470,707,34781,1038,283534,82,5753
2022,8,3789052,11541,212,2422,83,21726,4,90
2022,9,3638306,11550,212,2419,83,21510,4,90
2022,10,3894229,11559,212,2421,85,21854,4,90
2022,11,4165188,11569,212,2413,80,22720,4,90
2022,12,4689051,11573,212,2410,80,22882,4,90
2023,1,5019912,11578,212,2417,74,23314,4,90
2023,2,4417374,11595,212,2428,76,23678,4,90
2023,3,4240550,11607,212,2434,76,24192,4,90
2023,4,3610086,11607,212,2434,76,24160,4,90
2023,5,3637490,11607,212,2434,76,23756,4,90
2023,6,3564966,11638,212,2453,73,24642,4,90
2023,7,3770282,11646,212,2459,74,24630,4,90
2023,8,3818484,11655,212,2457,73,24682,4,90
2023,9,3662382,11659,212,2457,72,24936,4,90
2023,10,4066387,11664,212,2460,73,24916,4,90
2023,11,4397930,11665,212,2462,68,24832,4,90
2023,12,5127955,11676,212,2468,68,23552,4,90
2022,8,1476329,5696,140,1533,34,2076,2,18
2022,9,1375966,5696,140,1535,32,2138,2,18
2022,10,1431655,5689,140,1545,30,2190,2,18
2022,11,1472278,5690,140,1537,30,2432,2,18
2022,12,1595484,5689,140,1531,31,2584,2,18
2023,1,1609606,5694,140,1527,29,2844,2,18
2023,2,1401441,5695,140,1531,26,2966,2,18
2023,3,1413161,5696,140,1533,27,3558,2,18
2023,4,1274679,5696,140,1533,27,4160,2,18
2023,5,1283843,5696,140,1533,27,4626,2,18
2023,6,1282103,5709,140,1542,26,5044,2,18
2023,7,1407725,5714,140,1544,27,5398,2,18
2023,8,1452434,5715,140,1545,30,5788,2,18
2023,9,1309130,5711,140,1545,23,6706,2,18
2023,10,1392994,5718,141,1548,23,7388,2,18
2023,11,1483065,5718,141,1546,22,8294,2,18
2023,12,1717258,5714,141,1546,21,8664,2,18
2022,8,3409701,11112,176,2095,149,10640,4,165
2022,9,3016303,11110,176,2097,131,10570,4,165
2022,10,3129559,11132,176,2095,127,11954,4,165
2022,11,3333249,11149,176,2093,123,12652,4,165
2022,12,3901100,11162,177,2096,145,12824,4,165
2023,1,4047928,11175,178,2097,129,13138,4,165
2023,2,3470987,11187,178,2101,131,13414,6,165
2023,3,3498312,11193,178,2101,136,13750,6,165
2023,4,3035353,11193,178,2101,136,14192,6,165
2023,5,3038420,11193,178,2101,136,14280,6,165
2023,6,3022458,11239,178,2103,124,15092,6,165
2023,7,3326138,11259,178,2115,125,16156,6,165
2023,8,3448925,11274,178,2124,138,16654,6,165
2023,9,3077834,11285,178,2119,117,16518,6,165
2023,10,3314058,11296,178,2115,113,17270,6,165
2023,11,3637288,11298,178,2113,115,18252,6,165
2023,12,4386157,11307,179,2118,131,18708,6,165
2022,8,11942878,34217,269,9898,287,25420,6,798
2022,9,11474958,34237,269,9792,254,25362,6,798
2022,10,11717612,34271,269,9728,248,26468,6,798
2022,11,12014494,34308,269,9701,261,27156,8,798
2022,12,13438588,34334,269,9684,260,28218,8,798
2023,1,13923547,34357,269,9707,251,29990,8,798
2023,2,12194649,34401,269,9721,245,32554,6,798
2023,3,12349818,34429,269,9739,239,34312,6,798
2023,4,10882571,34429,269,9739,239,36572,4,798
2023,5,11006115,34429,269,9739,239,37850,8,798
2023,6,10910226,34575,269,10002,317,42662,10,798
2023,7,11695847,34630,269,10037,295,44440,10,798
2023,8,11868219,34637,269,10010,261,46182,18,798
2023,9,11097704,34640,269,9895,224,50888,18,798
2023,10,11809705,34637,269,9857,224,53992,18,798
2023,11,12491055,34643,269,9827,240,57714,18,798
2023,12,14711227,34668,269,9821,238,63412,16,798
2022,8,1331023,3580,41,808,8,7012,2,17
2022,9,1092612,3583,41,807,8,6756,2,17
2022,10,1066491,3584,41,807,8,7058,2,17
2022,11,1153689,3581,41,810,8,6940,2,17
2022,12,1406109,3585,41,808,13,6944,2,17
2023,1,1528303,3590,41,807,9,6908,2,17
2023,2,1356502,3588,41,804,12,6970,2,17
2023,3,1250874,3591,41,802,12,6862,2,17
2023,4,1072341,3591,41,802,12,7044,2,17
2023,5,1113906,3591,41,802,12,7158,2,17
2023,6,1196702,3590,41,807,9,7084,2,17
2023,7,1393114,3601,41,807,16,6844,2,17
2023,8,1408805,3606,41,807,9,7042,2,17
2023,9,1166200,3608,41,803,8,7182,2,17
2023,10,1184583,3613,41,804,9,6660,2,17
2023,11,1249117,3608,41,802,9,6130,2,17
2023,12,1542277,3612,41,803,20,6780,2,17
2022,8,2357349,5698,67,1287,38,8022,4,21
2022,9,1922281,5701,67,1285,38,7938,4,21
2022,10,1779550,5708,67,1284,36,8936,4,21
2022,11,1903485,5712,67,1282,36,8960,4,21
2022,12,2314403,5723,67,1284,34,8982,4,21
2023,1,2646814,5724,67,1285,35,9204,4,21
2023,2,2353038,5733,67,1290,34,9166,6,21
2023,3,2132315,5744,67,1294,34,9740,6,21
2023,4,1791063,5744,67,1294,34,9864,6,21
2023,5,1845036,5744,67,1294,34,9376,6,21
2023,6,2075132,5783,67,1305,34,9652,6,21
2023,7,2397650,5790,67,1308,38,10010,6,21
2023,8,2445742,5801,67,1309,34,9174,6,21
2023,9,1990502,5803,67,1308,32,10164,6,21
2023,10,1939082,5802,68,1303,34,9984,6,21
2023,11,2067314,5818,68,1299,37,10256,6,21
2023,12,2690746,5809,68,1305,38,11010,6,21
2022,8,1503202,6485,91,1108,23,1234,4,80
2022,9,1297569,6483,91,1109,34,1292,4,80
2022,10,1324071,6485,91,1110,24,1432,2,80
2022,11,1393614,6485,91,1105,25,1528,2,80
2022,12,1592097,6491,91,1104,29,1618,4,80
2023,1,1688613,6493,91,1101,27,1820,4,80
2023,2,1458039,6495,91,1103,25,2404,4,80
2023,3,1437469,6497,91,1104,24,2716,4,80
2023,4,1236408,6498,91,1103,24,2900,4,80
2023,5,1235395,6498,91,1103,24,3318,4,80
2023,6,1246059,6509,91,1107,28,3598,2,80
2023,7,1348793,6509,91,1111,26,3974,4,80
2023,8,1404655,6515,91,1111,25,4500,4,80
2023,9,1289027,6521,91,1113,36,4602,4,80
2023,10,1351340,6524,91,1109,21,4610,4,80
2023,11,1458502,6522,91,1109,24,4802,4,80
2023,12,1768840,6516,91,1109,25,4820,4,80
2022,8,1121970,4290,83,570,44,4702,2,27
2022,9,976977,4285,83,569,42,4730,2,27
2022,10,986978,4287,83,570,41,4806,2,27
2022,11,1043558,4284,83,571,41,4864,2,27
2022,12,1163569,4284,83,571,39,4860,2,27
2023,1,1216465,4287,83,575,38,5004,2,27
2023,2,1065805,4289,83,578,38,5304,2,27
2023,3,1073818,4303,84,577,38,5726,2,27
2023,4,924081,4303,84,577,38,5738,2,27
2023,5,921120,4303,84,577,38,5646,2,27
2023,6,922286,4318,84,578,44,5714,2,27
2023,7,1051251,4337,84,580,41,6082,2,27
2023,8,1112279,4340,84,585,36,6326,2,27
2023,9,975580,4343,84,586,34,6272,2,27
2023,10,1015357,4344,84,586,35,6300,2,27
2023,11,1058125,4338,84,585,36,6594,2,27
2023,12,1239780,4335,84,584,35,6834,2,27
2022,8,3590045,10290,211,2561,66,5944,2,79
2022,9,3426095,10298,211,2565,64,6062,2,79
2022,10,3633937,10313,211,2565,65,7012,2,79
2022,11,3864122,10316,211,2567,61,7860,2,79
2022,12,4306360,10325,211,2573,65,7774,2,79
2023,1,4591542,10336,211,2577,60,8432,2,79
2023,2,4135582,10344,211,2584,61,9228,2,79
2023,3,4049319,10344,211,2588,61,10182,2,79
2023,4,3424839,10344,211,2588,61,11082,2,79
2023,5,3488783,10344,211,2588,61,11596,2,79
2023,6,3495841,10365,211,2596,64,12128,2,79
2023,7,3671301,10367,211,2604,61,13070,2,79
2023,8,3716600,10374,211,2605,62,12676,2,79
2023,9,3499270,10380,211,2605,61,14412,2,79
2023,10,3761118,10386,211,2608,61,14850,2,79
2023,11,4024379,10383,211,2611,66,16158,2,79
2023,12,4819183,10389,211,2610,64,16624,4,79
2022,8,839314,4069,67,739,21,3480,2,36
2022,9,984435,4067,67,740,17,3258,2,36
2022,10,980497,4064,67,740,20,3440,2,36
2022,11,1022195,4066,67,741,17,3530,2,36
2022,12,1119109,4071,68,741,19,3612,2,36
2023,1,1119671,4067,69,745,17,3698,2,36
2023,2,969510,4069,69,746,18,3912,2,36
2023,3,966646,4071,69,745,18,4126,2,36
2023,4,847254,4071,69,745,18,4214,2,36
2023,5,850978,4071,69,745,18,4276,2,36
2023,6,847772,4070,69,747,19,4588,2,36
2023,7,933607,4072,69,749,23,4790,2,36
2023,8,1009574,4075,70,749,19,4728,2,36
2023,9,933010,4078,70,756,17,5226,2,36
2023,10,964815,4085,71,760,19,5146,2,36
2023,11,1023018,4083,71,756,19,5374,2,36
2023,12,1215468,4084,71,755,18,5574,2,36
2022,8,2242024,12535,242,2059,21,7372,2,14
2022,9,1930824,12522,242,2057,17,7338,2,14
2022,10,1992878,12511,242,2056,17,8142,2,14
2022,11,2106517,12510,242,2058,16,9040,2,14
2022,12,2399089,12492,242,2056,19,9178,2,14
2023,1,2487224,12487,242,2054,17,10012,2,14
2023,2,2215131,12479,242,2051,17,11232,2,14
2023,3,2168647,12473,242,2056,17,11392,2,14
2023,4,1880850,12473,242,2056,17,11786,2,14
2023,5,1827808,12473,242,2056,17,13182,2,14
2023,6,1824456,12479,243,2057,18,14306,2,14
2023,7,2125664,12489,243,2059,19,14984,2,14
2023,8,2351347,12497,243,2063,17,14904,2,14
2023,9,1933708,12497,243,2066,12,15012,6,14
2023,10,2059924,12497,243,2066,10,15390,6,14
2023,11,2269175,12501,243,2066,11,15658,6,14
2023,12,2709235,12493,243,2062,13,15736,6,14
2022,8,4440036,9831,216,2614,56,9448,4,92
2022,9,3858556,9844,216,2607,53,9758,4,92
2022,10,3781938,9854,216,2609,54,10170,4,92
2022,11,3876489,9864,216,2607,56,10478,4,92
2022,12,4430761,9879,216,2604,57,10690,4,92
2023,1,4832527,9880,216,2604,57,11088,4,92
2023,2,4333222,9886,217,2603,58,11548,4,92
2023,3,4255510,9889,218,2623,59,12098,6,92
2023,4,3920741,9889,218,2623,59,12690,6,92
