ano,mes,energia_ativa_alta_tensao_kwh,cpes_domestico_alta_tensao,cpes_nao_domestico_alta_tensao,cpes_outros_alta_tensao
2023,7,0,0,0,0
2023,8,0,0,0,0
2023,9,0,0,0,0
2023,10,0,0,0,0
2023,11,0,0,0,0
2023,12,0,0,0,0
2024,1,0,0,0,0
2022,8,62062,0,20,0
2022,9,47475,0,20,0
2022,10,42450,0,20,0
2022,11,57730,0,20,0
2022,12,52862,0,20,0
2023,1,46831,0,20,0
2023,2,45275,0,20,0
2023,3,44554,0,20,0
2023,4,32292,0,20,0
2023,5,25906,0,20,0
2023,6,20988,0,20,0
2023,7,24082,0,20,0
2023,8,28146,0,20,0
2023,9,23659,0,20,0
2023,10,24095,0,20,0
2023,11,33005,0,20,0
2023,12,39969,0,20,0
2024,1,1899,0,20,0
2022,8,11593051,0,237,8
2022,9,10470708,0,238,0
2022,10,10690014,0,238,0
2022,11,10423107,0,238,0
2022,12,10521387,0,239,0
2023,1,11526920,0,239,0
2023,2,10207035,0,238,0
2023,3,10681247,0,238,0
2023,4,9850116,0,238,0
2023,5,10455847,0,238,0
2023,6,10751182,0,237,0
2023,7,11501717,0,237,0
2023,8,11549475,0,238,0
2023,9,11009155,0,239,0
2023,10,11560371,0,239,0
2023,11,11129431,0,240,0
2023,12,11372020,0,240,0
2024,1,3442306,0,240,0
2022,8,2520598,1,86,0
2022,9,3064011,1,86,0
2022,10,3298916,1,86,0
2022,11,3349747,1,86,0
2022,12,2776126,1,86,0
2023,1,3442645,1,86,0
2023,2,3044017,1,86,0
2023,3,3429288,1,86,0
2023,4,2713997,1,86,0
2023,5,3063325,1,86,0
2023,6,2961077,1,88,0
2023,7,3114230,1,88,0
2023,8,2304719,1,87,0
2023,9,2858416,1,87,0
2023,10,3138060,1,87,0
2023,11,3222265,1,86,0
2023,12,2902311,1,86,0
2024,1,970235,1,86,0
2022,8,469330,0,45,0
2022,9,561592,0,45,0
2022,10,580410,0,46,0
2022,11,624758,0,47,0
2022,12,588946,0,48,0
2023,1,668705,0,48,0
2023,2,578952,0,48,0
2023,3,607060,0,48,0
2023,4,514379,0,48,0
2023,5,561225,0,48,0
2023,6,591802,0,47,0
2023,7,608100,0,47,0
2023,8,511040,0,47,0
2023,9,608916,0,48,0
2023,10,655620,0,48,0
2023,11,686184,0,48,0
2023,12,672783,0,48,0
2024,1,360646,0,48,0
2022,8,11998541,0,317,33
2022,9,16470934,0,318,25
2022,10,18276409,0,317,25
2022,11,18307382,0,318,25
2022,12,15060076,0,318,25
2023,1,19040676,0,318,25
2023,2,17037897,0,318,25
2023,3,17234866,0,318,25
2023,4,15813976,0,318,25
2023,5,17325648,0,318,25
2023,6,17034751,0,320,0
2023,7,15863831,0,319,0
2023,8,10975881,0,319,0
2023,9,15259910,0,320,0
2023,10,17887577,0,320,0
2023,11,17759223,0,320,0
2023,12,15114088,0,320,0
2024,1,3585288,0,320,0
2022,8,14002435,0,205,0
2022,9,12714964,0,207,0
2022,10,12159539,0,207,0
2022,11,11287250,0,207,0
2022,12,10325213,0,207,0
2023,1,11156355,0,208,0
2023,2,10313154,0,207,0
2023,3,11310986,0,207,0
2023,4,11168689,0,207,0
2023,5,12506787,0,207,0
2023,6,13299620,0,213,0
2023,7,14548785,0,215,0
2023,8,14096067,0,216,0
2023,9,12558974,0,216,0
2023,10,12499868,0,216,0
2023,11,11155250,0,218,0
2023,12,10615243,0,219,0
2024,1,3659677,0,218,0
2022,8,9028777,0,138,0
2022,9,11759524,0,139,0
2022,10,12028066,0,138,0
2022,11,11571696,0,137,0
2022,12,10146222,0,138,0
2023,1,11005230,0,138,0
2023,2,10286944,0,139,0
2023,3,11883843,0,139,0
2023,4,10762853,0,139,0
2023,5,12003962,0,139,0
2023,6,10981400,0,140,0
2023,7,10870672,0,141,0
2023,8,8960816,0,141,0
2023,9,11813613,0,141,0
2023,10,12489363,0,141,0
2023,11,11941818,0,141,0
2023,12,10200367,0,141,0
2024,1,3049176,0,142,0
2022,8,2442712,0,64,0
2022,9,2369112,0,64,0
2022,10,2433893,0,64,0
2022,11,2343303,0,64,0
2022,12,2315218,0,64,0
2023,1,2022187,0,64,0
2023,2,1850257,0,64,0
2023,3,1937668,0,64,0
2023,4,1806355,0,64,0
2023,5,1864687,0,64,0
2023,6,1907825,0,65,0
2023,7,2066721,0,65,0
2023,8,2392605,0,65,0
2023,9,2362739,0,65,0
2023,10,2434894,0,65,0
2023,11,2287322,0,66,0
2023,12,2324876,0,66,0
2024,1,784013,0,66,0
